age,hh_income,male,bachelor_degree,job_type_1,job_type_2,job_type_3,job_type_4,motif,res_type
55,6,True,False,0,0,1,0,HWH,4
76,3,False,False,1,0,0,0,HOH,6
45,11,False,True,0,0,0,1,HOH,3
39,11,True,False,0,0,1,0,HWH,2
17,11,False,False,1,0,0,0,H,2
55,9,True,False,0,0,1,0,HOH,4
58,8,True,True,0,0,0,1,HOH,7
35,10,True,True,0,0,0,1,HWH,4
34,10,False,True,0,0,0,1,HWH,7
48,11,True,False,0,0,0,1,HWH,0
54,11,True,True,0,0,0,1,HWH,5
60,11,False,True,0,0,0,1,HWH,6
66,11,True,True,0,0,0,1,HWH,3
62,7,False,False,0,0,0,1,HWOWH,7
35,8,True,True,0,0,0,1,HWH,6
25,8,True,False,1,0,0,0,HOH,3
79,11,True,True,0,0,0,1,H,6
25,5,True,True,0,0,0,1,HWOH,0
55,11,False,True,0,0,0,1,HOH,5
55,11,True,True,0,0,0,1,HWH,0
32,8,False,True,0,0,0,1,HOH,7
65,6,False,False,0,1,0,0,HWH,4
61,7,True,True,0,0,0,1,HWH,1
35,5,False,True,0,0,0,1,HOH,5
43,5,True,True,0,0,0,1,HOH,1
17,5,False,False,1,0,0,0,HOH,0
74,11,True,True,0,0,0,1,HWH,2
64,11,False,True,0,1,0,0,HOH,2
25,11,True,True,0,0,0,1,HWH,3
67,7,True,True,0,0,0,1,HOWOH,3
60,5,False,True,0,0,0,1,HOH,3
52,8,False,True,1,0,0,0,HWH,5
41,8,True,False,0,0,1,0,HWH,1
70,8,True,True,0,0,0,1,HOH,6
56,11,True,True,0,0,0,1,HWH,4
52,11,False,True,0,0,0,1,HWH,1
22,11,True,True,0,0,0,1,HWH,0
21,11,True,False,1,0,0,0,HWH,0
36,9,True,True,0,0,0,1,HOH,1
70,7,True,False,0,0,1,0,HWH,2
50,6,False,True,0,0,0,1,H,4
50,6,True,True,0,0,0,1,HWH,2
22,6,True,True,0,0,0,1,HWH,6
31,6,True,True,1,0,0,0,HOH,5
44,4,True,True,0,0,0,1,H,1
52,7,False,False,0,0,1,0,HWH,4
57,7,True,True,0,0,0,1,HWH,0
54,10,False,False,0,1,0,0,HWH,6
58,10,True,True,0,0,0,1,HWH,3
63,8,True,True,0,0,0,1,HWH,3
60,8,False,False,0,1,0,0,HWH,4
61,3,False,True,1,0,0,0,HWOH,5
57,11,True,True,0,0,0,1,HWH,1
57,11,False,True,0,0,0,1,HWH,1
30,8,True,True,0,0,0,1,HOH,2
43,6,False,False,1,0,0,0,H,2
44,6,True,False,0,0,1,0,HOWOH,0
32,9,True,True,0,0,0,1,H,4
31,9,False,True,0,0,0,1,HOH,0
31,11,True,True,0,0,0,1,HOH,4
32,11,False,True,0,0,0,1,HWH,0
46,6,True,False,0,0,0,1,HOH,0
46,10,True,False,0,1,0,0,HWH,4
48,10,True,True,0,1,0,0,HOH,2
57,10,True,True,0,0,0,1,H,2
56,10,False,True,0,0,0,1,H,6
33,6,False,False,1,0,0,0,HWH,0
33,6,True,False,0,0,1,0,HWH,4
52,9,True,False,0,0,0,1,HOH,3
56,9,True,False,1,0,0,0,HOH,1
43,9,False,False,0,1,0,0,HWH,5
30,8,False,True,0,1,0,0,HWH,3
31,8,True,False,0,0,0,1,HOH,1
57,8,False,False,0,0,0,1,HOH,1
58,8,True,False,0,0,0,1,H,1
58,8,False,False,0,1,0,0,HWH,3
32,8,True,True,0,0,0,1,H,6
44,7,True,True,0,0,0,1,HOH,4
29,8,False,True,0,0,0,1,HOH,7
41,8,True,True,0,0,0,1,HOH,2
69,8,True,True,0,0,0,1,HWH,6
61,7,False,True,0,1,0,0,HOH,4
58,6,False,False,1,0,0,0,HOH,0
52,11,True,False,0,0,0,1,HOH,7
47,6,False,False,0,1,0,0,HWH,7
49,6,True,False,0,1,0,0,HWH,0
67,6,False,False,0,1,0,0,HWH,2
29,7,True,True,0,0,0,1,H,2
32,7,True,True,0,0,0,1,HWH,6
73,10,True,True,0,0,0,1,HOH,2
69,10,True,True,0,0,0,1,HOH,2
68,11,True,True,0,0,0,1,HWH,6
26,7,True,True,0,0,0,1,HOH,0
60,7,False,False,0,0,0,1,HOH,4
54,10,True,True,0,0,0,1,HWH,3
22,10,False,False,0,1,0,0,H,5
54,3,False,True,0,0,0,1,HWH,3
27,3,True,True,1,0,0,0,HWH,7
22,3,False,True,1,0,0,0,HWH,3
38,8,False,True,0,0,0,1,HWH,3
62,7,False,False,0,1,0,0,HWH,6
55,6,False,True,0,0,0,1,HOH,2
58,6,False,True,0,0,0,1,H,2
63,10,False,True,0,0,0,1,HOH,2
57,10,True,False,0,0,0,1,H,3
52,4,False,False,1,0,0,0,HOH,5
63,7,False,True,0,0,0,1,HWH,1
67,7,True,True,0,0,1,0,HWH,7
50,4,False,False,0,1,0,0,HWH,7
55,7,True,True,0,0,0,1,HOH,5
63,10,False,True,0,1,0,0,HOH,2
62,10,True,True,0,0,0,1,HWH,5
64,8,False,True,0,0,0,1,HWOH,7
77,8,True,True,0,0,0,1,HOH,2
46,7,True,True,0,0,0,1,HOH,4
47,7,False,True,0,0,0,1,HWOWH,4
54,10,True,False,0,0,0,1,H,5
23,5,True,True,0,0,0,1,H,0
56,5,True,False,1,0,0,0,H,5
56,5,False,False,1,0,0,0,HWH,3
63,9,True,False,0,0,0,1,HWH,3
63,9,False,False,0,1,0,0,HOH,5
22,9,False,True,1,0,0,0,HOH,4
60,7,False,False,0,0,0,1,HOH,6
64,7,False,True,0,0,0,1,HWH,3
38,7,True,False,1,0,0,0,HWH,0
31,9,False,True,0,0,0,1,HOH,4
31,9,True,True,0,0,0,1,HWH,1
50,11,False,False,0,0,0,1,HWH,2
52,11,True,True,0,0,0,1,HWH,4
23,11,False,True,0,0,0,1,HWH,6
36,9,False,True,0,0,0,1,HOH,1
36,9,True,False,0,0,0,1,HWH,4
38,11,True,True,0,0,0,1,HWH,4
40,11,False,True,0,0,0,1,HWH,1
67,8,True,True,0,0,0,1,HWH,7
66,8,False,True,0,0,0,1,H,1
52,11,False,True,0,0,0,1,HOH,0
53,11,True,True,0,0,0,1,HOH,6
57,10,True,True,0,0,0,1,HOH,5
55,10,False,False,0,0,0,1,HOH,2
29,10,False,True,0,0,0,1,HWH,2
50,9,True,True,0,0,0,1,HOH,5
43,3,True,False,1,0,0,0,HWH,3
66,5,False,True,0,0,0,1,HOH,7
34,8,True,True,0,0,0,1,HOH,1
70,11,True,True,0,0,0,1,HOH,1
64,11,True,True,0,0,0,1,HOH,3
61,7,False,True,0,0,0,1,HWOWH,7
66,8,False,False,1,0,0,0,HOH,2
31,8,True,False,0,0,1,0,HWH,2
60,5,False,True,1,0,0,0,HWH,1
65,10,True,True,0,0,0,1,H,5
54,9,False,False,0,1,0,0,HWH,0
64,6,True,False,1,0,0,0,HWOH,0
59,6,False,False,0,1,0,0,HWH,1
61,6,True,False,0,0,1,0,HWH,2
43,11,False,True,0,1,0,0,H,1
43,11,True,True,0,0,0,1,HWH,7
45,11,True,True,0,0,0,1,HWH,4
45,11,False,True,0,0,0,1,HWH,0
67,10,True,True,0,0,0,1,H,0
66,10,False,True,0,0,0,1,H,7
55,7,False,True,0,1,0,0,HWH,5
59,7,True,False,0,0,0,1,HWH,2
33,7,True,True,0,0,0,1,HOH,0
41,9,True,True,0,1,0,0,HWH,5
35,9,False,False,0,0,0,1,HWH,6
34,9,False,True,1,0,0,0,HWH,0
45,7,True,True,0,0,0,1,HWH,0
55,7,True,True,0,0,0,1,HWH,4
38,8,True,False,1,0,0,0,HWH,3
39,8,False,True,0,0,0,1,HOH,6
23,3,True,False,1,0,0,0,HOH,4
54,6,True,True,0,1,0,0,HOWOH,5
26,8,False,True,0,0,0,1,HOH,5
27,8,True,True,0,0,1,0,HOH,7
44,6,True,False,1,0,0,0,HWH,0
43,6,True,False,1,0,0,0,HWH,7
56,6,True,True,1,0,0,0,HOH,1
57,5,False,False,0,1,0,0,HWOH,1
42,11,True,True,0,0,0,1,H,1
52,11,False,True,0,0,0,1,H,6
41,8,True,True,0,0,0,1,HOH,4
41,8,False,True,0,0,0,1,HOH,7
64,9,False,False,0,1,0,0,H,2
60,9,True,False,0,0,0,1,H,3
26,9,False,True,1,0,0,0,HWH,7
55,5,True,True,0,0,0,1,HOH,7
41,4,False,True,0,1,0,0,HWOH,5
51,10,False,True,0,0,0,1,HWH,7
56,10,True,True,0,0,0,1,HWH,3
17,10,True,False,0,0,0,1,HOH,4
17,10,False,False,0,0,0,1,HOH,1
61,6,True,True,0,0,0,1,HOH,3
60,6,False,False,0,0,0,1,HOH,2
64,5,False,True,1,0,0,0,HWH,3
64,8,True,False,0,0,0,1,HOH,0
65,8,False,True,0,0,0,1,H,0
24,8,False,True,1,0,0,0,H,4
45,8,True,True,0,0,0,1,HWH,1
19,8,False,False,0,1,0,0,HWH,4
32,8,False,True,0,1,0,0,H,2
32,8,True,True,0,0,0,1,H,6
49,8,False,False,1,0,0,0,H,1
71,4,False,False,1,0,0,0,H,0
33,9,False,True,0,0,0,1,HWH,2
50,11,True,True,0,0,0,1,HWH,5
66,11,True,False,0,0,0,1,HOWOH,5
28,11,True,True,0,0,0,1,HWH,5
65,8,False,True,0,0,0,1,HOH,3
42,9,False,True,0,0,0,1,HWOWH,4
17,9,False,False,0,0,0,1,HOH,6
57,5,False,False,1,0,0,0,HOH,4
39,6,True,False,1,0,0,0,HOH,7
57,9,False,True,0,0,0,1,HOH,5
57,9,False,False,0,1,0,0,HOH,0
60,9,True,True,0,0,0,1,HWH,7
51,6,False,True,1,0,0,0,HWH,3
59,11,True,True,0,0,0,1,HWH,0
49,11,False,False,0,0,0,1,HWH,5
64,5,True,False,0,0,1,0,HWH,7
57,9,False,False,0,0,0,1,HWH,6
53,5,True,False,0,0,1,0,HWH,7
60,5,False,True,0,1,0,0,HWH,0
38,7,True,True,0,0,0,1,H,5
38,7,False,True,0,0,0,1,H,1
59,11,False,True,0,0,0,1,HOH,1
49,11,True,False,1,0,0,0,HOH,2
63,7,False,False,1,0,0,0,HOH,0
53,10,True,True,0,0,0,1,HOH,7
59,9,True,True,0,0,0,1,HOH,6
45,10,False,True,0,0,0,1,HWH,3
45,10,True,True,0,0,0,1,HWH,4
61,7,True,False,0,1,0,0,HWOH,3
65,11,True,True,0,0,1,0,HWOWH,0
59,11,True,False,0,0,0,1,HOH,3
60,6,True,False,0,0,1,0,H,4
60,6,False,False,1,0,0,0,HWH,3
20,6,False,False,0,0,0,1,HWH,6
40,7,True,True,1,0,0,0,H,5
43,11,True,True,0,0,0,1,HOH,1
44,11,False,True,0,1,0,0,HWH,1
65,8,False,True,0,0,0,1,HOH,2
71,8,True,True,0,0,0,1,HWH,3
24,5,False,True,0,0,0,1,HWH,6
39,9,False,True,1,0,0,0,H,6
45,8,False,False,0,1,0,0,HWH,4
46,8,True,False,0,0,0,1,HOH,1
22,8,True,True,0,0,1,0,HWH,0
19,8,True,False,0,0,1,0,HWH,1
65,9,False,True,0,0,0,1,HWOWH,3
27,6,False,True,0,0,0,1,HOWOH,3
60,9,False,True,0,0,0,1,HWH,3
42,11,True,True,0,0,0,1,HOH,5
21,6,False,True,0,1,0,0,HWH,0
19,6,True,False,1,0,0,0,HWH,4
65,6,False,False,1,0,0,0,HWH,3
28,11,True,True,0,0,0,1,HOH,7
28,11,False,True,0,0,0,1,HOH,4
35,11,False,True,0,0,0,1,HOH,3
35,11,True,True,0,0,0,1,HOH,4
80,7,False,True,0,1,0,0,HWH,3
70,4,False,True,1,0,0,0,HWH,4
24,11,True,False,1,0,0,0,HWH,7
61,6,False,False,0,0,1,0,HOH,6
73,6,True,False,0,0,1,0,H,6
69,9,True,False,0,0,1,0,HOH,1
65,8,False,False,0,1,0,0,HOH,4
48,6,True,True,0,0,0,1,HWH,6
56,5,False,True,0,1,0,0,H,1
40,10,True,True,0,0,0,1,HWH,7
42,10,False,True,0,0,0,1,HWH,3
25,1,False,False,0,0,1,0,HOWH,0
26,3,True,True,1,0,0,0,HOH,1
29,7,True,True,0,0,0,1,HWH,7
27,6,False,True,0,1,0,0,HWH,0
33,6,False,False,0,1,0,0,HWH,6
37,9,False,True,0,0,0,1,HOH,1
42,9,True,True,0,0,0,1,HOH,5
61,8,True,False,0,0,1,0,HOH,3
57,8,False,False,1,0,0,0,HOH,3
55,9,False,True,0,0,0,1,HOH,5
20,9,True,False,0,0,0,1,HOH,0
47,8,True,True,0,0,0,1,HWH,4
33,8,False,True,0,0,0,1,HWH,6
56,9,False,True,0,0,0,1,HWH,0
42,9,True,True,0,0,0,1,HOH,5
65,10,True,True,0,0,0,1,HWH,5
53,6,False,True,0,0,1,0,HOH,4
52,3,False,False,1,0,0,0,HOH,1
21,3,True,False,1,0,0,0,HOWOH,7
38,7,False,False,0,1,0,0,HWH,7
50,7,True,False,0,0,1,0,HWH,0
64,5,False,True,1,0,0,0,HWH,3
52,8,True,True,0,0,0,1,HWH,4
57,9,True,True,0,0,0,1,HWH,7
25,9,False,False,0,1,0,0,HWH,7
72,6,False,False,0,1,0,0,HWH,6
38,6,False,False,1,0,0,0,HWH,7
47,7,True,True,0,0,0,1,HWOWH,4
63,7,False,True,0,1,0,0,H,4
61,7,True,False,1,0,0,0,H,5
69,6,False,False,1,0,0,0,HOH,1
76,11,True,True,0,0,0,1,HOH,3
75,11,False,True,0,0,0,1,HOH,6
54,8,False,False,0,0,0,1,HWH,1
54,8,True,True,0,0,0,1,HWH,4
37,6,True,False,1,0,0,0,HWH,3
45,4,True,False,0,0,0,1,HWH,0
62,7,True,True,0,0,0,1,HWH,6
48,7,True,True,0,0,0,1,HOH,5
35,7,True,False,0,1,0,0,HWH,0
57,11,False,True,0,0,0,1,HWH,1
59,11,True,True,0,0,0,1,H,1
57,11,True,True,1,0,0,0,HOH,5
52,11,False,True,0,0,0,1,HWH,0
32,4,False,True,0,0,0,1,HWH,2
60,8,True,True,0,0,0,1,HOH,2
58,8,False,True,0,0,0,1,HOH,1
32,8,True,True,0,0,0,1,HWH,2
33,8,False,True,0,0,0,1,HWH,1
58,9,True,True,0,0,0,1,HOH,7
55,9,False,False,0,1,0,0,HOH,1
22,9,False,True,1,0,0,0,HWH,2
63,11,True,True,0,0,0,1,HOH,4
63,11,False,True,0,0,0,1,HOH,0
61,4,False,False,0,0,1,0,HWH,2
41,8,True,True,0,0,0,1,H,3
49,7,False,False,1,0,0,0,HOH,2
46,7,True,False,1,0,0,0,HOWOH,1
35,3,True,True,0,1,0,0,HOH,5
53,8,True,True,0,0,0,1,HWH,4
37,11,False,True,1,0,0,0,HOH,5
81,10,False,False,0,0,0,1,HOH,3
31,6,False,True,1,0,0,0,H,7
59,6,False,False,0,1,0,0,HOH,7
60,10,False,True,0,1,0,0,HWH,5
60,10,True,True,0,0,0,1,HWH,3
55,5,False,False,1,0,0,0,H,1
21,5,False,False,1,0,0,0,H,4
47,11,True,True,0,0,0,1,HOH,7
34,7,True,True,0,0,0,1,HWOWH,6
44,11,True,True,0,0,0,1,HOH,2
30,7,False,True,0,0,0,1,HWH,4
35,7,True,False,1,0,0,0,HOH,6
69,11,True,True,0,0,0,1,HWH,6
40,6,True,False,1,0,0,0,HOH,0
29,11,False,True,0,0,0,1,HOH,4
30,11,True,True,0,0,0,1,HOH,7
51,4,False,True,0,0,0,1,HOH,6
57,11,True,True,0,0,0,1,H,4
27,11,True,True,1,0,0,0,H,5
59,7,False,True,0,0,0,1,HOH,4
67,5,False,False,1,0,0,0,HWH,3
66,5,True,False,1,0,0,0,HOH,4
41,10,False,True,0,0,0,1,HOH,7
40,10,True,True,0,0,0,1,H,7
60,10,True,False,0,0,0,1,HOH,5
59,10,False,False,0,0,0,1,H,4
19,10,False,False,0,0,1,0,HWH,3
18,10,False,False,1,0,0,0,HWH,5
65,6,True,True,0,0,0,1,HWH,4
63,6,False,True,0,0,0,1,HWH,2
65,8,True,True,0,0,0,1,HWH,7
65,8,False,True,0,1,0,0,HWH,6
32,8,True,True,0,1,0,0,H,2
30,8,True,True,0,0,0,1,H,3
70,5,True,False,0,0,0,1,HOH,1
68,5,False,False,0,1,0,0,HWH,5
66,6,True,True,1,0,0,0,H,7
34,1,True,False,0,0,0,1,HOWOH,3
56,9,False,False,0,0,0,1,HOH,2
48,10,True,False,1,0,0,0,HOH,0
17,10,False,False,1,0,0,0,HWH,2
64,8,False,True,0,0,0,1,HOH,3
30,7,False,True,0,0,0,1,HWOWH,1
27,6,True,False,0,0,1,0,HOH,6
29,6,False,True,0,0,0,1,HOH,3
35,8,True,False,0,0,1,0,HWH,1
19,8,True,False,0,0,1,0,HWH,2
61,6,False,False,0,1,0,0,HWH,1
65,6,True,False,0,0,1,0,HWH,1
67,7,False,True,0,0,0,1,HWH,4
42,3,False,False,1,0,0,0,HWH,5
23,3,True,False,1,0,0,0,HOH,0
59,8,False,True,0,0,0,1,HWH,2
62,8,True,False,1,0,0,0,HOWOH,6
29,8,True,True,0,0,0,1,HWH,0
25,8,False,True,0,1,0,0,HWH,6
32,8,False,True,0,0,0,1,HWH,1
73,11,True,True,1,0,0,0,HWH,3
31,8,False,True,0,0,0,1,HWH,1
30,8,True,True,0,0,0,1,HOH,0
52,10,True,True,0,0,0,1,HWH,5
47,10,False,True,1,0,0,0,HOH,0
20,10,False,False,0,1,0,0,HWH,4
52,8,False,False,1,0,0,0,HOH,6
51,8,True,True,0,0,0,1,HWH,0
46,11,True,True,1,0,0,0,HWH,7
48,11,False,True,0,1,0,0,HWH,6
37,9,False,True,1,0,0,0,HWH,1
28,8,False,False,0,0,0,1,HWH,3
66,9,True,False,0,0,0,1,HWH,1
71,9,False,False,0,0,0,1,HOH,0
35,7,True,True,0,0,0,1,H,1
49,11,False,False,0,1,0,0,HOH,6
46,11,True,False,0,0,1,0,HOH,1
42,5,False,False,1,0,0,0,HWH,6
31,8,False,True,0,0,0,1,HOH,0
32,8,True,False,0,0,1,0,HWH,2
47,8,False,True,0,0,0,1,HWH,1
57,11,False,True,0,0,0,1,HOH,7
65,11,True,True,0,0,0,1,HOH,3
27,5,True,True,0,0,0,1,HWOH,3
60,8,True,False,1,0,0,0,H,5
59,8,False,True,0,0,0,1,HWH,5
27,8,False,True,0,1,0,0,HWH,5
37,11,False,True,0,0,0,1,HWOH,0
58,10,True,True,0,0,0,1,HWH,3
56,10,False,True,0,0,0,1,HOH,2
54,11,True,True,0,0,0,1,HWH,4
46,9,False,True,0,0,0,1,HWH,2
59,9,True,True,0,0,0,1,HWH,7
60,9,False,True,0,0,0,1,HWH,3
24,9,False,True,1,0,0,0,HOH,1
23,9,False,True,0,0,0,1,HWH,4
65,1,False,False,1,0,0,0,HOH,1
70,1,True,False,0,0,1,0,HOH,1
30,10,True,True,0,0,0,1,HWH,5
35,10,False,True,0,0,0,1,HWH,1
38,10,True,True,0,0,0,1,HWH,4
35,10,False,True,0,0,0,1,HWH,4
69,11,True,True,0,0,0,1,HWH,2
72,11,False,True,0,0,0,1,HWH,5
55,11,True,True,0,0,0,1,HWH,5
48,11,False,True,0,0,0,1,HWH,2
50,8,True,True,0,0,1,0,HWH,4
51,3,False,False,0,0,0,1,HWOH,4
52,7,True,True,0,0,0,1,HWH,2
33,7,False,True,0,0,0,1,HOH,5
33,7,True,True,0,0,0,1,HOH,6
48,4,False,True,0,1,0,0,HWH,6
43,4,True,False,0,0,0,1,HOH,5
71,5,True,True,0,0,0,1,H,1
62,5,False,True,0,1,0,0,HWH,6
62,10,False,True,0,0,0,1,HOH,6
57,7,True,False,1,0,0,0,HWH,1
50,7,False,False,1,0,0,0,HWH,6
27,7,True,True,0,0,0,1,HOH,0
23,7,False,False,1,0,0,0,HWH,2
48,11,True,True,0,0,0,1,HOH,6
61,7,False,True,0,1,0,0,HWH,1
64,7,True,True,1,0,0,0,H,1
60,7,False,True,0,0,0,1,HOH,7
52,7,False,True,1,0,0,0,HOH,4
58,7,True,False,0,0,0,1,HOH,0
23,7,True,True,0,0,0,1,H,1
18,7,False,False,0,0,0,1,H,3
67,10,True,True,0,0,0,1,H,0
54,9,False,True,1,0,0,0,HWH,1
55,9,True,True,0,0,0,1,HWH,3
62,9,True,True,0,0,1,0,HWH,2
37,10,True,True,0,0,0,1,HOH,2
35,10,False,True,0,0,0,1,HOH,2
72,11,True,True,0,0,0,1,HWH,7
54,10,True,False,0,0,0,1,HOH,0
62,10,False,False,0,1,0,0,HOH,2
30,7,True,False,0,0,0,1,HWH,5
43,11,False,False,0,0,0,1,H,0
44,10,True,True,1,0,0,0,HWH,0
39,10,False,True,0,0,0,1,H,3
40,9,False,True,1,0,0,0,HOH,3
45,9,True,True,0,0,0,1,HWH,7
27,5,False,True,0,0,0,1,HWH,1
28,5,True,True,1,0,0,0,HWH,0
69,5,False,False,0,1,0,0,HWH,2
30,5,True,True,0,0,1,0,HWH,0
57,7,True,True,0,0,0,1,HOWOH,6
55,9,False,True,0,0,0,1,HWH,1
60,9,True,False,0,0,1,0,HWH,7
67,6,True,True,0,0,0,1,HOH,1
74,6,False,False,1,0,0,0,H,1
44,6,True,False,0,0,1,0,H,3
25,7,False,True,1,0,0,0,HWH,4
27,7,True,False,0,0,1,0,HWH,4
35,6,True,True,1,0,0,0,H,1
36,6,False,True,1,0,0,0,HWH,0
62,8,False,True,0,0,0,1,HOH,7
62,8,True,True,1,0,0,0,HOH,7
22,8,True,False,1,0,0,0,HWH,1
49,10,False,True,0,0,0,1,H,5
52,10,True,True,0,0,0,1,H,3
62,9,False,True,0,0,0,1,HOH,6
67,6,False,True,0,0,0,1,HWH,7
60,7,True,True,0,0,0,1,H,1
54,7,True,False,1,0,0,0,HWH,3
54,8,True,True,0,0,0,1,HWH,3
43,8,False,False,1,0,0,0,HWH,1
73,11,True,True,0,0,0,1,HOH,3
66,11,False,True,1,0,0,0,HWH,7
51,5,True,False,0,0,1,0,HWH,5
63,11,False,True,0,0,0,1,HWH,0
58,11,True,True,0,0,0,1,HWH,5
40,9,True,True,0,0,0,1,HOH,2
41,9,False,False,0,1,0,0,HOH,4
72,6,False,False,0,1,0,0,HWH,5
27,6,True,True,1,0,0,0,HOH,3
53,8,True,True,0,0,0,1,HWOH,6
38,11,True,True,0,0,0,1,HWH,7
36,11,False,True,0,0,0,1,HWH,7
40,9,True,True,0,0,0,1,HWH,3
16,9,True,False,0,1,0,0,HWH,6
21,5,False,False,0,0,0,1,HWH,6
49,5,False,False,0,0,1,0,HWH,3
60,7,True,False,0,1,0,0,HWH,1
48,8,True,False,0,0,0,1,HOH,1
42,8,False,False,0,0,0,1,HWH,4
23,8,True,False,0,0,1,0,H,1
20,3,False,False,1,0,0,0,HWH,0
57,11,False,True,0,1,0,0,HWH,4
57,11,True,False,0,0,0,1,HWH,6
45,10,True,False,0,0,1,0,HOH,5
46,10,False,False,1,0,0,0,HWH,1
44,9,False,False,1,0,0,0,H,0
49,9,True,True,0,0,0,1,HWH,4
17,9,True,False,0,0,1,0,HOH,5
62,11,True,True,0,0,0,1,HWH,1
52,11,False,True,1,0,0,0,H,7
68,6,False,True,1,0,0,0,HOH,5
43,7,True,True,0,0,0,1,HOH,2
67,9,True,True,0,0,0,1,HWH,3
49,10,False,True,0,0,0,1,HOH,4
22,10,False,True,0,0,0,1,HWH,3
16,10,False,False,0,1,0,0,HOH,4
57,1,False,False,1,0,0,0,H,5
67,6,True,True,0,0,0,1,HOH,0
74,8,False,True,0,1,0,0,HWH,0
61,4,False,False,0,1,0,0,HWOWH,7
53,8,False,True,0,0,0,1,HWH,0
51,8,False,False,0,0,0,1,HWH,7
64,11,True,True,0,0,0,1,HOH,1
57,11,False,True,0,1,0,0,HWH,3
61,6,True,True,0,1,0,0,HWH,2
27,3,False,False,1,0,0,0,HWH,2
26,3,True,False,1,0,0,0,HOH,6
64,8,False,True,0,0,0,1,HOH,5
57,10,True,False,1,0,0,0,HOH,7
24,10,False,False,0,1,0,0,HOH,0
21,10,True,False,0,1,0,0,H,5
29,6,True,False,1,0,0,0,HWH,6
55,6,False,False,0,0,0,1,HOH,7
43,6,True,False,0,0,0,1,HOH,6
31,3,False,True,0,1,0,0,HOH,6
62,9,True,False,0,0,0,1,HOH,2
59,9,False,True,0,1,0,0,HOH,3
21,9,False,False,0,1,0,0,HOH,0
40,7,False,True,0,0,0,1,HWH,5
38,7,False,True,0,1,0,0,HOH,2
41,10,True,False,1,0,0,0,H,4
46,1,False,True,0,0,0,1,HWH,3
36,1,True,True,0,0,0,1,HWH,0
60,11,True,True,0,0,0,1,HWH,6
51,10,True,True,0,0,0,1,HWH,2
46,10,False,False,0,0,0,1,H,3
62,11,True,True,0,0,0,1,HOH,4
57,11,False,True,0,0,0,1,HOH,2
30,11,True,False,1,0,0,0,HWH,1
30,7,False,True,0,0,0,1,HOH,3
46,8,False,True,0,0,0,1,HWOH,0
72,7,True,True,0,1,0,0,HWH,4
33,8,True,False,0,0,0,1,HOH,0
53,9,False,True,0,0,0,1,H,5
23,9,True,True,1,0,0,0,HWH,4
28,6,False,True,0,0,0,1,HOH,0
50,10,False,True,0,0,0,1,HOH,3
53,10,True,True,0,0,0,1,HOH,3
22,6,False,False,1,0,0,0,HWH,0
57,5,False,False,0,0,1,0,HWH,7
62,7,False,True,0,0,0,1,HWH,7
25,7,False,True,0,0,0,1,HWH,1
62,9,False,True,0,1,0,0,HOWOH,3
63,9,True,True,0,0,0,1,HOWOH,3
50,6,False,True,0,0,0,1,HWOH,6
44,5,False,False,0,0,0,1,HWH,7
21,10,False,False,1,0,0,0,HWH,1
17,10,True,False,1,0,0,0,HWH,3
58,11,False,True,0,0,0,1,H,1
72,11,False,True,0,0,0,1,HWH,6
66,11,True,True,0,0,0,1,HWH,0
77,4,False,False,0,0,0,1,HWH,1
46,6,True,True,0,0,0,1,HOH,3
63,7,False,False,0,1,0,0,HWH,0
43,7,False,True,0,0,0,1,HWH,3
32,7,True,True,0,0,0,1,HWH,0
28,7,False,True,0,0,0,1,HOH,7
51,8,False,True,0,0,0,1,HWH,2
63,11,True,True,0,0,0,1,HWH,2
62,11,False,False,0,1,0,0,HOH,6
51,8,False,True,0,0,0,1,HWH,5
55,8,True,False,0,0,0,1,HWH,1
54,6,True,True,0,0,0,1,HOH,2
53,6,False,True,0,0,0,1,HOH,2
63,10,True,True,0,0,0,1,HWH,0
55,9,True,True,0,0,0,1,HOH,5
77,7,True,False,0,1,0,0,HWH,2
56,10,False,False,0,1,0,0,H,2
56,10,True,False,1,0,0,0,HWH,7
34,10,True,True,0,0,0,1,HWH,0
51,8,False,False,0,1,0,0,HWH,6
54,8,True,True,1,0,0,0,HOH,4
24,8,True,False,1,0,0,0,HWH,6
37,8,False,True,0,0,0,1,HWH,0
34,8,True,True,1,0,0,0,HOH,1
59,11,True,True,0,1,0,0,HWH,2
58,11,True,True,0,0,0,1,HWH,5
66,7,False,False,1,0,0,0,HOH,6
62,11,False,True,0,0,0,1,HWH,2
60,11,True,True,0,0,0,1,HWH,7
18,11,True,False,0,0,0,1,HWH,5
65,6,True,True,0,0,1,0,HWH,0
21,10,False,False,1,0,0,0,HWH,6
50,8,False,True,0,0,0,1,HOH,1
32,8,False,True,0,1,0,0,H,3
31,8,True,True,1,0,0,0,HOH,3
50,6,False,False,0,1,0,0,HWH,7
65,8,False,True,1,0,0,0,HWH,0
55,8,False,True,0,0,0,1,HOH,0
59,8,True,True,1,0,0,0,HOH,2
20,6,True,False,1,0,0,0,HOH,3
53,7,True,False,0,0,0,1,HWH,6
52,7,False,True,0,0,0,1,HWH,5
49,9,True,True,1,0,0,0,HOH,5
20,9,True,False,0,0,1,0,HOH,6
61,11,False,True,1,0,0,0,HWH,2
62,5,False,True,1,0,0,0,HOH,4
25,5,True,True,0,0,0,1,HWH,0
65,11,True,True,0,0,0,1,HOH,2
