HOUSEID,PERSONID,WTTRDFIN,TOUR,TOURTYPE,STOPS,TOUR_FLG,BEGNTIME,DIST_M,TIME_M,MODE_D,MODE_T,TOT_CMIN,TOT_MILS,TOT_DWEL,TOT_DWEL2,VMT,PMT_POV,PMT_WALK,PMT_TRAN,PMT_OTHR,ENDTTIME,uniquePersonId
30486471,2,262983.728562731,2,WO,0,0,1645,3.222,15,4,4,15,3.222,0,0,0.0,3.222,0.0,0.0,0.0,1700,30486471_2
30489296,1,589611.819973862,1,HW,0,0,845,29.101999999999997,45,4,4,45,29.101999999999997,0,440,29.101999999999997,29.101999999999997,0.0,0.0,0.0,930,30489296_1
30489296,1,589611.819973862,2,WH,0,0,1650,29.791,55,4,4,55,29.791,0,0,29.791,29.791,0.0,0.0,0.0,1745,30489296_1
30492847,1,779924.3663620709,1,HO,0,0,900,120.244,181,3,3,181,120.244,0,299,0.0,120.244,0.0,0.0,0.0,1201,30492847_1
30492847,1,779924.3663620709,2,OH,0,0,1700,0.74,5,3,3,5,0.74,0,20,0.0,0.74,0.0,0.0,0.0,1705,30492847_1
30492847,1,779924.3663620709,3,HO,0,0,1725,13.043,35,3,3,35,13.043,0,120,0.0,13.043,0.0,0.0,0.0,1800,30492847_1
30492847,1,779924.3663620709,4,OO,0,0,2000,13.749,30,3,3,30,13.749,0,60,0.0,13.749,0.0,0.0,0.0,2030,30492847_1
30492847,1,779924.3663620709,5,OH,0,0,2130,0.74,5,3,3,5,0.74,0,0,0.0,0.74,0.0,0.0,0.0,2135,30492847_1
30492847,2,910866.715840278,1,HO,0,0,1000,120.244,121,3,3,121,120.244,0,299,120.244,120.244,0.0,0.0,0.0,1201,30492847_2
30492847,2,910866.715840278,2,OH,0,0,1700,0.74,5,3,3,5,0.74,0,25,0.74,0.74,0.0,0.0,0.0,1705,30492847_2
30492847,2,910866.715840278,3,HO,0,0,1730,13.043,30,3,3,30,13.043,0,120,13.043,13.043,0.0,0.0,0.0,1800,30492847_2
30492847,2,910866.715840278,4,OO,0,0,2000,13.749,30,3,3,30,13.749,0,60,13.749,13.749,0.0,0.0,0.0,2030,30492847_2
30492847,2,910866.715840278,5,OH,0,0,2130,0.74,5,3,3,5,0.74,0,0,0.74,0.74,0.0,0.0,0.0,2135,30492847_2
30494898,3,1954978.3329470002,1,HW,1,1,657,6.407,13,6,6,14,6.571000000000001,412,412,6.571000000000001,6.571000000000001,0.0,0.0,0.0,719,30494898_3
30494898,3,1954978.3329470002,2,WH,0,0,1403,6.496,12,6,6,12,6.496,0,0,6.496,6.496,0.0,0.0,0.0,1415,30494898_3
30498695,1,253190.52088760398,1,HH,3,1,843,5.337999999999999,17,6,6,40,13.377,158,158,13.377,13.377,0.0,0.0,0.0,958,30498695_1
30498695,1,253190.52088760398,2,HH,1,0,1201,3.2260000000000004,15,3,4,24,6.4479999999999995,5,130,6.4479999999999995,6.4479999999999995,0.0,0.0,0.0,1230,30498695_1
30498695,1,253190.52088760398,3,HH,1,0,1435,1.151,10,6,6,20,2.189,15,70,2.189,2.189,0.0,0.0,0.0,1510,30498695_1
30498695,1,253190.52088760398,4,HH,1,0,1605,1.151,10,6,6,15,2.189,5,40,2.189,2.189,0.0,0.0,0.0,1625,30498695_1
30498695,1,253190.52088760398,5,HO,0,0,1700,1.307,10,6,6,10,1.307,0,80,1.307,1.307,0.0,0.0,0.0,1710,30498695_1
30498695,1,253190.52088760398,6,OH,0,0,1830,1.31,10,6,6,10,1.31,0,0,1.31,1.31,0.0,0.0,0.0,1840,30498695_1
30510062,1,778974.000109416,1,HW,0,0,735,32.34,90,4,4,90,32.34,0,15,32.34,32.34,0.0,0.0,0.0,905,30510062_1
30510062,1,778974.000109416,2,WW,0,0,920,0.789,10,4,4,10,0.789,0,30,0.789,0.789,0.0,0.0,0.0,930,30510062_1
30510062,1,778974.000109416,3,WW,0,0,1000,1.829,15,4,4,15,1.829,0,115,1.829,1.829,0.0,0.0,0.0,1015,30510062_1
30510062,1,778974.000109416,4,WW,1,0,1210,2.908,10,4,1,15,4.692,5,275,2.908,2.908,1.784,0.0,0.0,1230,30510062_1
30510062,1,778974.000109416,5,WH,1,1,1700,14.622,60,4,4,95,27.811,10,10,27.811,27.811,0.0,0.0,0.0,1845,30510062_1
30511392,2,1711383.00613688,1,HW,0,0,817,30.372,41,3,3,41,30.372,0,570,30.372,30.372,0.0,0.0,0.0,858,30511392_2
30511392,2,1711383.00613688,2,WH,0,0,1828,29.773000000000003,36,3,3,36,29.773000000000003,0,0,29.773000000000003,29.773000000000003,0.0,0.0,0.0,1904,30511392_2
30512792,1,727196.218391035,1,HW,0,0,810,8.029,20,3,3,20,8.029,0,540,8.029,8.029,0.0,0.0,0.0,830,30512792_1
30512792,1,727196.218391035,2,WO,0,0,1730,22.451999999999998,30,3,3,30,22.451999999999998,0,120,22.451999999999998,22.451999999999998,0.0,0.0,0.0,1800,30512792_1
30512792,1,727196.218391035,3,OH,0,0,2000,21.685,30,3,3,30,21.685,0,0,21.685,21.685,0.0,0.0,0.0,2030,30512792_1
30512792,2,622657.5633805189,1,HW,0,0,730,10.793,30,3,3,30,10.793,0,595,10.793,10.793,0.0,0.0,0.0,800,30512792_2
30512792,2,622657.5633805189,2,WH,0,0,1755,10.795,30,3,3,30,10.795,0,0,10.795,10.795,0.0,0.0,0.0,1825,30512792_2
30513118,1,1707421.3668348,1,HO,0,0,1620,3.342,10,3,3,10,3.342,0,90,3.342,3.342,0.0,0.0,0.0,1630,30513118_1
30513118,1,1707421.3668348,2,OO,1,1,1800,15.315,40,3,3,60,24.403000000000002,15,100,24.403000000000002,24.403000000000002,0.0,0.0,0.0,1915,30513118_1
30513118,1,1707421.3668348,3,OO,0,0,2040,15.955,20,3,3,20,15.955,0,0,15.955,15.955,0.0,0.0,0.0,2100,30513118_1
30513665,1,5115351.57842184,1,HW,0,0,840,5.155,54,16,16,54,5.155,0,149,0.0,0.0,0.0,5.155,0.0,934,30513665_1
30513665,1,5115351.57842184,2,WW,1,0,1203,0.11900000000000001,7,1,1,11,0.23800000000000002,10,340,0.0,0.0,0.23800000000000002,0.0,0.0,1224,30513665_1
30513665,1,5115351.57842184,3,WO,0,0,1754,2.481,36,16,16,36,2.481,0,80,0.0,0.0,0.0,2.481,0.0,1830,30513665_1
30513665,1,5115351.57842184,4,OH,0,0,1950,1.94,20,16,16,20,1.94,0,0,0.0,0.0,0.0,1.94,0.0,2010,30513665_1
30524770,1,299047.65902961104,1,HW,0,0,1111,25.06,31,4,4,31,25.06,0,213,25.06,25.06,0.0,0.0,0.0,1142,30524770_1
30524770,1,299047.65902961104,2,WH,1,1,1515,26.381,30,4,4,40,30.23,25,84,30.23,30.23,0.0,0.0,0.0,1620,30524770_1
30524770,1,299047.65902961104,3,HO,0,0,1719,4.908,6,1,1,6,4.908,0,60,0.0,0.0,4.908,0.0,0.0,1725,30524770_1
30524770,1,299047.65902961104,4,OH,0,0,1825,32.393,80,3,3,80,32.393,0,0,32.393,32.393,0.0,0.0,0.0,1945,30524770_1
30524770,2,256057.831430991,1,HW,0,0,958,32.263000000000005,38,3,3,38,32.263000000000005,0,527,32.263000000000005,32.263000000000005,0.0,0.0,0.0,1036,30524770_2
30524770,2,256057.831430991,2,WH,1,1,1923,3.3689999999999998,9,3,3,17,5.003,25,25,5.003,5.003,0.0,0.0,0.0,2005,30524770_2
30524869,1,318778.05603942,1,HW,0,0,600,38.029,47,4,4,47,38.029,0,527,38.029,38.029,0.0,0.0,0.0,647,30524869_1
30524869,1,318778.05603942,2,WH,0,0,1534,37.65,47,4,4,47,37.65,0,24,37.65,37.65,0.0,0.0,0.0,1621,30524869_1
30524869,1,318778.05603942,3,HO,0,0,1645,3.4589999999999996,11,4,4,11,3.4589999999999996,0,79,3.4589999999999996,3.4589999999999996,0.0,0.0,0.0,1656,30524869_1
30524869,1,318778.05603942,4,OH,0,0,1815,3.483,12,4,4,12,3.483,0,0,3.483,3.483,0.0,0.0,0.0,1827,30524869_1
30525344,1,1453336.16326792,1,HO,1,1,825,3.054,12,6,6,24,5.566,66,66,5.566,5.566,0.0,0.0,0.0,901,30525344_1
30525344,1,1453336.16326792,2,OH,0,0,955,3.0210000000000004,15,6,6,15,3.0210000000000004,0,366,3.0210000000000004,3.0210000000000004,0.0,0.0,0.0,1010,30525344_1
30525344,1,1453336.16326792,3,HO,0,0,1616,13.818,26,3,3,26,13.818,0,333,13.818,13.818,0.0,0.0,0.0,1642,30525344_1
30525344,1,1453336.16326792,4,OH,0,0,2215,11.884,24,3,3,24,11.884,0,0,11.884,11.884,0.0,0.0,0.0,2239,30525344_1
30527376,1,3030812.92475514,1,HO,0,0,850,2.09,8,3,3,8,2.09,0,42,2.09,2.09,0.0,0.0,0.0,858,30527376_1
30527376,1,3030812.92475514,2,OH,0,0,940,2.09,8,3,3,8,2.09,0,72,2.09,2.09,0.0,0.0,0.0,948,30527376_1
30527376,1,3030812.92475514,3,HH,4,1,1100,3.766,12,3,3,32,9.232999999999999,278,278,0.0,9.232999999999999,0.0,0.0,0.0,1227,30527376_1
30527376,1,3030812.92475514,4,HH,0,0,1610,1.75,50,1,1,50,1.75,0,0,0.0,0.0,1.75,0.0,0.0,1700,30527376_1
30527376,2,3252501.03795411,1,HH,4,1,1100,3.766,12,3,3,32,9.234,278,278,9.234,9.234,0.0,0.0,0.0,1227,30527376_2
30527376,2,3252501.03795411,2,HH,0,0,1610,1.75,50,1,1,50,1.75,0,45,0.0,0.0,1.75,0.0,0.0,1700,30527376_2
30527376,2,3252501.03795411,3,HH,1,0,1745,6.861000000000001,20,3,3,40,13.042,10,10,13.042,13.042,0.0,0.0,0.0,1835,30527376_2
30527417,2,1019440.02353428,1,WW,0,0,844,11.65,20,4,4,20,11.65,0,62,11.65,11.65,0.0,0.0,0.0,904,30527417_2
30527417,2,1019440.02353428,2,WW,0,0,1006,29.767,54,4,4,54,29.767,0,0,29.767,29.767,0.0,0.0,0.0,1100,30527417_2
30529343,1,704700.2081639159,1,HO,0,0,950,5.92,10,4,4,10,5.92,0,80,5.92,5.92,0.0,0.0,0.0,1000,30529343_1
30529343,1,704700.2081639159,2,OW,0,0,1120,15.225,30,4,4,30,15.225,0,340,15.225,15.225,0.0,0.0,0.0,1150,30529343_1
30529343,1,704700.2081639159,3,WH,3,1,1730,18.097,35,4,4,51,22.432,39,39,22.432,22.432,0.0,0.0,0.0,1900,30529343_1
30531059,1,3212940.44114356,1,HW,0,0,700,22.129,30,3,3,30,22.129,0,0,22.129,22.129,0.0,0.0,0.0,730,30531059_1
30531059,2,3752364.50358088,1,HW,0,0,630,32.781,60,4,4,60,32.781,0,0,32.781,32.781,0.0,0.0,0.0,730,30531059_2
30531059,4,3220648.63796294,1,HW,0,0,630,5.296,30,4,4,30,5.296,0,0,5.296,5.296,0.0,0.0,0.0,700,30531059_4
30531551,1,843068.8797138571,1,HO,0,0,1030,6.322,15,5,5,15,6.322,0,45,6.322,6.322,0.0,0.0,0.0,1045,30531551_1
30531551,1,843068.8797138571,2,OO,0,0,1130,1.102,10,5,5,10,1.102,0,65,1.102,1.102,0.0,0.0,0.0,1140,30531551_1
30531551,1,843068.8797138571,3,OH,0,0,1245,5.761,15,5,5,15,5.761,0,240,5.761,5.761,0.0,0.0,0.0,1300,30531551_1
30531551,1,843068.8797138571,4,HH,1,0,1700,1.2570000000000001,5,5,5,10,2.474,10,10,2.474,2.474,0.0,0.0,0.0,1720,30531551_1
30531551,2,934408.876775369,1,HO,0,0,900,15.808,30,5,5,30,15.808,0,150,15.808,15.808,0.0,0.0,0.0,930,30531551_2
30531551,2,934408.876775369,2,OO,0,0,1200,2.734,20,5,5,20,2.734,0,70,2.734,2.734,0.0,0.0,0.0,1220,30531551_2
30531551,2,934408.876775369,3,OH,0,0,1330,12.224,30,5,5,30,12.224,0,0,12.224,12.224,0.0,0.0,0.0,1400,30531551_2
30532645,1,6239613.39574171,1,HO,0,0,1800,6.5889999999999995,25,3,3,25,6.5889999999999995,0,0,0.0,6.5889999999999995,0.0,0.0,0.0,1825,30532645_1
30532645,2,6239023.095320599,1,WH,0,0,1000,10.812999999999999,25,3,3,25,10.812999999999999,0,110,10.812999999999999,10.812999999999999,0.0,0.0,0.0,1025,30532645_2
30532645,2,6239023.095320599,2,HH,1,0,1215,1.474,22,3,3,38,2.948,22,307,2.948,2.948,0.0,0.0,0.0,1315,30532645_2
30532645,2,6239023.095320599,3,HO,0,0,1800,6.5889999999999995,25,3,3,25,6.5889999999999995,0,200,6.5889999999999995,6.5889999999999995,0.0,0.0,0.0,1825,30532645_2
30532645,2,6239023.095320599,4,OH,0,0,2145,6.891,30,3,3,30,6.891,0,75,6.891,6.891,0.0,0.0,0.0,2215,30532645_2
30532645,2,6239023.095320599,5,HW,0,0,2330,10.495,28,3,3,28,10.495,0,0,10.495,10.495,0.0,0.0,0.0,2358,30532645_2
30535254,1,461922.672646779,1,HO,1,1,850,6.202000000000001,9,3,3,16,9.266,69,69,0.0,9.266,0.0,0.0,0.0,914,30535254_1
30535254,1,461922.672646779,2,OO,0,0,1015,0.141,2,3,3,2,0.141,0,53,0.0,0.141,0.0,0.0,0.0,1017,30535254_1
30535254,1,461922.672646779,3,OO,0,0,1110,3.125,5,3,3,5,3.125,0,55,0.0,3.125,0.0,0.0,0.0,1115,30535254_1
30535254,1,461922.672646779,4,OH,0,0,1210,3.7569999999999997,10,3,3,10,3.7569999999999997,0,25,0.0,3.7569999999999997,0.0,0.0,0.0,1220,30535254_1
30535254,1,461922.672646779,5,HO,0,0,1245,3.0410000000000004,10,3,3,10,3.0410000000000004,0,38,0.0,3.0410000000000004,0.0,0.0,0.0,1255,30535254_1
30535254,1,461922.672646779,6,OH,2,1,1333,2.9130000000000003,7,3,3,16,5.0969999999999995,6,54,0.12300000000000001,5.0969999999999995,0.0,0.0,0.0,1357,30535254_1
30535254,1,461922.672646779,7,HO,0,0,1443,3.0260000000000002,12,3,3,12,3.0260000000000002,0,131,3.0260000000000002,3.0260000000000002,0.0,0.0,0.0,1455,30535254_1
30535254,1,461922.672646779,8,OH,0,0,1706,2.9130000000000003,9,3,3,9,2.9130000000000003,0,110,2.9130000000000003,2.9130000000000003,0.0,0.0,0.0,1715,30535254_1
30535254,1,461922.672646779,9,HO,0,0,1905,0.08,2,1,1,2,0.08,0,128,0.0,0.0,0.08,0.0,0.0,1907,30535254_1
30535254,1,461922.672646779,10,OH,0,0,2115,0.08,2,1,1,2,0.08,0,0,0.0,0.0,0.08,0.0,0.0,2117,30535254_1
30535254,2,462189.96073557,1,HO,1,1,850,6.202000000000001,9,3,3,16,9.266,69,69,9.266,9.266,0.0,0.0,0.0,914,30535254_2
30535254,2,462189.96073557,2,OO,0,0,1015,0.141,2,3,3,2,0.141,0,53,0.141,0.141,0.0,0.0,0.0,1017,30535254_2
30535254,2,462189.96073557,3,OO,0,0,1110,3.125,5,3,3,5,3.125,0,55,3.125,3.125,0.0,0.0,0.0,1115,30535254_2
30535254,2,462189.96073557,4,OH,0,0,1210,3.7569999999999997,10,3,3,10,3.7569999999999997,0,25,3.7569999999999997,3.7569999999999997,0.0,0.0,0.0,1220,30535254_2
30535254,2,462189.96073557,5,HW,3,1,1245,3.0410000000000004,10,3,3,25,8.138,30,355,8.015,8.015,0.12300000000000001,0.0,0.0,1357,30535254_2
30535254,2,462189.96073557,6,WO,0,0,1905,0.08,2,1,1,2,0.08,0,128,0.0,0.0,0.08,0.0,0.0,1907,30535254_2
30535254,2,462189.96073557,7,OH,0,0,2115,0.08,2,1,1,2,0.08,0,0,0.0,0.0,0.08,0.0,0.0,2117,30535254_2
30537806,1,208389.256530944,1,HW,0,0,840,17.088,25,3,3,25,17.088,0,370,17.088,17.088,0.0,0.0,0.0,905,30537806_1
30537806,1,208389.256530944,2,WO,0,0,1515,20.886,30,3,3,30,20.886,0,45,20.886,20.886,0.0,0.0,0.0,1545,30537806_1
30537806,1,208389.256530944,3,OH,1,1,1630,27.164,45,3,3,50,29.5,25,85,29.5,29.5,0.0,0.0,0.0,1745,30537806_1
30537806,1,208389.256530944,4,HO,0,0,1845,14.015999999999998,30,3,3,30,14.015999999999998,0,170,14.015999999999998,14.015999999999998,0.0,0.0,0.0,1915,30537806_1
30537806,1,208389.256530944,5,OH,0,0,2205,13.200999999999999,25,3,3,25,13.200999999999999,0,0,13.200999999999999,13.200999999999999,0.0,0.0,0.0,2230,30537806_1
30537806,2,252825.70606227,1,HW,0,0,735,40.3,50,4,4,50,40.3,0,605,40.3,40.3,0.0,0.0,0.0,825,30537806_2
30537806,2,252825.70606227,2,WH,0,0,1830,39.379,50,4,4,50,39.379,0,0,39.379,39.379,0.0,0.0,0.0,1920,30537806_2
30541085,1,6225463.0064367,1,HW,0,0,1346,8.333,14,3,3,14,8.333,0,618,8.333,8.333,0.0,0.0,0.0,1400,30541085_1
30541085,1,6225463.0064367,2,WH,0,0,18,8.119,16,3,3,16,8.119,0,0,8.119,8.119,0.0,0.0,0.0,34,30541085_1
30545954,1,4035747.63519638,1,HW,0,0,650,8.958,20,3,3,20,8.958,0,510,8.958,8.958,0.0,0.0,0.0,710,30545954_1
30545954,1,4035747.63519638,2,WO,1,1,1540,9.154,20,3,3,30,14.062000000000001,10,160,0.0,14.062000000000001,0.0,0.0,0.0,1620,30545954_1
30545954,1,4035747.63519638,3,OH,1,1,1850,9.95,30,3,3,48,18.977,2,2,9.027000000000001,18.977,0.0,0.0,0.0,1940,30545954_1
30545954,2,2085505.86473124,1,HW,1,1,1000,4.718,18,4,4,23,5.09,697,697,5.09,5.09,0.0,0.0,0.0,1030,30545954_2
30545954,2,2085505.86473124,2,WO,0,0,2200,1.8019999999999998,15,4,4,15,1.8019999999999998,0,0,1.8019999999999998,1.8019999999999998,0.0,0.0,0.0,2215,30545954_2
30551140,1,2596298.31700736,1,HW,1,1,630,22.656999999999996,30,4,4,35,24.059,535,535,24.059,24.059,0.0,0.0,0.0,715,30551140_1
30551140,1,2596298.31700736,2,WH,0,0,1600,17.447,45,4,4,45,17.447,0,0,17.447,17.447,0.0,0.0,0.0,1645,30551140_1
30551140,2,3032193.66306638,1,HW,1,1,615,16.676,40,6,6,45,20.551,540,540,20.551,20.551,0.0,0.0,0.0,725,30551140_2
30551140,2,3032193.66306638,2,WH,0,0,1600,16.406,55,6,6,55,16.406,0,0,16.406,16.406,0.0,0.0,0.0,1655,30551140_2
30555516,2,2182365.63682865,1,HH,1,0,1400,2.633,15,3,3,25,5.263,80,80,5.263,5.263,0.0,0.0,0.0,1445,30555516_2
30555516,2,2182365.63682865,2,HW,1,1,1545,19.246,35,3,3,49,25.767,1,101,25.767,25.767,0.0,0.0,0.0,1635,30555516_2
30555516,2,2182365.63682865,3,WO,1,1,1815,43.528999999999996,49,3,3,64,47.161,1,1,47.161,47.161,0.0,0.0,0.0,1920,30555516_2
30555647,1,1758724.28591709,1,HO,0,0,800,61.875,77,3,3,77,61.875,0,66,61.875,61.875,0.0,0.0,0.0,917,30555647_1
30555647,1,1758724.28591709,2,OO,0,0,1023,36.623000000000005,62,3,3,62,36.623000000000005,0,45,36.623000000000005,36.623000000000005,0.0,0.0,0.0,1125,30555647_1
30555647,1,1758724.28591709,3,OO,0,0,1210,25.108,35,3,3,35,25.108,0,45,25.108,25.108,0.0,0.0,0.0,1245,30555647_1
30555647,1,1758724.28591709,4,OH,1,1,1330,10.041,35,3,3,50,17.289,20,20,17.289,17.289,0.0,0.0,0.0,1440,30555647_1
30555647,2,1505897.51546042,1,HO,0,0,800,61.875,77,3,3,77,61.875,0,66,0.0,61.875,0.0,0.0,0.0,917,30555647_2
30555647,2,1505897.51546042,2,OO,0,0,1023,36.623000000000005,62,3,3,62,36.623000000000005,0,45,0.0,36.623000000000005,0.0,0.0,0.0,1125,30555647_2
30555647,2,1505897.51546042,3,OO,0,0,1210,25.108,35,3,3,35,25.108,0,45,0.0,25.108,0.0,0.0,0.0,1245,30555647_2
30555647,2,1505897.51546042,4,OH,1,1,1330,10.041,35,3,3,50,17.289,20,20,0.0,17.289,0.0,0.0,0.0,1440,30555647_2
40000959,1,1701057.91220169,1,HH,1,0,710,11.427,25,6,6,32,13.697000000000001,510,510,13.697000000000001,13.697000000000001,0.0,0.0,0.0,745,40000959_1
40000959,1,1701057.91220169,2,HH,0,0,1612,9.42,20,6,6,20,9.42,0,0,9.42,9.42,0.0,0.0,0.0,1632,40000959_1
40004031,1,1153389.81577916,1,HH,1,0,1200,3.347,15,3,3,25,6.595,10,10,6.595,6.595,0.0,0.0,0.0,1235,40004031_1
40004031,2,1347033.68543645,1,HH,0,0,900,3.237,15,6,6,15,3.237,0,15,3.237,3.237,0.0,0.0,0.0,915,40004031_2
40004031,2,1347033.68543645,2,HH,0,0,930,3.133,15,6,6,15,3.133,0,0,3.133,3.133,0.0,0.0,0.0,945,40004031_2
40004727,1,3149013.71878393,1,HO,0,0,615,5.598,30,3,3,30,5.598,0,45,5.598,5.598,0.0,0.0,0.0,645,40004727_1
40004727,1,3149013.71878393,2,OH,0,0,730,6.377999999999999,30,3,3,30,6.377999999999999,0,0,6.377999999999999,6.377999999999999,0.0,0.0,0.0,800,40004727_1
40008150,2,1138075.43908413,1,OH,0,0,1045,54.248999999999995,61,3,3,61,54.248999999999995,0,32,54.248999999999995,54.248999999999995,0.0,0.0,0.0,1146,40008150_2
40008150,2,1138075.43908413,2,HO,0,0,1218,9.921,18,3,3,18,9.921,0,35,9.921,9.921,0.0,0.0,0.0,1236,40008150_2
40008150,2,1138075.43908413,3,OH,0,0,1311,9.013,19,3,3,19,9.013,0,19,9.013,9.013,0.0,0.0,0.0,1330,40008150_2
40008150,2,1138075.43908413,4,HH,1,0,1349,2.0,51,1,1,52,4.0,1,52,0.0,0.0,4.0,0.0,0.0,1442,40008150_2
40008150,2,1138075.43908413,5,HH,1,0,1533,3.766,19,8,8,37,7.396,5,5,7.396,7.396,0.0,0.0,0.0,1615,40008150_2
40012105,1,1144739.77958371,1,HW,0,0,755,8.475,35,16,16,35,8.475,0,195,0.0,0.0,0.0,8.475,0.0,830,40012105_1
40012105,1,1144739.77958371,2,WO,0,0,1145,4.691,45,16,16,45,4.691,0,60,0.0,0.0,0.0,4.691,0.0,1230,40012105_1
40012105,1,1144739.77958371,3,OW,0,0,1330,6.225,30,3,3,30,6.225,0,240,0.0,6.225,0.0,0.0,0.0,1400,40012105_1
40012105,1,1144739.77958371,4,WH,0,0,1800,9.299,60,16,16,60,9.299,0,0,0.0,0.0,0.0,9.299,0.0,1900,40012105_1
40012105,2,980176.82687819,1,HW,0,0,710,3.4930000000000003,20,3,3,20,3.4930000000000003,0,480,3.4930000000000003,3.4930000000000003,0.0,0.0,0.0,730,40012105_2
40012105,2,980176.82687819,2,WH,0,0,1530,3.4930000000000003,30,3,3,30,3.4930000000000003,0,0,3.4930000000000003,3.4930000000000003,0.0,0.0,0.0,1600,40012105_2
40019552,1,6255812.85440015,1,HO,0,0,1000,1.224,5,3,3,5,1.224,0,51,0.0,1.224,0.0,0.0,0.0,1005,40019552_1
40019552,1,6255812.85440015,2,OH,0,0,1056,1.224,7,3,3,7,1.224,0,103,0.0,1.224,0.0,0.0,0.0,1103,40019552_1
40019552,1,6255812.85440015,3,HO,0,0,1246,7.604,16,4,4,16,7.604,0,174,0.0,7.604,0.0,0.0,0.0,1302,40019552_1
40019552,1,6255812.85440015,4,OO,0,0,1556,0.905,9,4,4,9,0.905,0,145,0.0,0.905,0.0,0.0,0.0,1605,40019552_1
40019552,1,6255812.85440015,5,OH,0,0,1830,8.084,16,4,4,16,8.084,0,0,0.0,8.084,0.0,0.0,0.0,1846,40019552_1
40020168,2,303174.755913272,1,HW,0,0,700,16.558,45,3,3,45,16.558,0,510,16.558,16.558,0.0,0.0,0.0,745,40020168_2
40020168,2,303174.755913272,2,WH,1,1,1615,12.089,35,3,3,50,17.999000000000002,10,10,17.999000000000002,17.999000000000002,0.0,0.0,0.0,1715,40020168_2
40021136,1,1895371.58693556,1,HO,0,0,955,0.682,5,4,4,5,0.682,0,125,0.682,0.682,0.0,0.0,0.0,1000,40021136_1
40021136,1,1895371.58693556,2,OH,0,0,1205,0.6509999999999999,5,4,4,5,0.6509999999999999,0,30,0.6509999999999999,0.6509999999999999,0.0,0.0,0.0,1210,40021136_1
40021136,1,1895371.58693556,3,HH,1,0,1240,0.857,6,4,4,11,1.669,1,39,1.669,1.669,0.0,0.0,0.0,1252,40021136_1
40021136,1,1895371.58693556,4,HO,0,0,1330,5.792999999999999,30,4,4,30,5.792999999999999,0,195,5.792999999999999,5.792999999999999,0.0,0.0,0.0,1400,40021136_1
40021136,1,1895371.58693556,5,OH,0,0,1715,5.757000000000001,25,4,4,25,5.757000000000001,0,75,5.757000000000001,5.757000000000001,0.0,0.0,0.0,1740,40021136_1
40021136,1,1895371.58693556,6,HH,1,0,1855,0.857,5,4,4,10,1.669,10,10,1.669,1.669,0.0,0.0,0.0,1915,40021136_1
40021136,2,3933815.94258436,1,HO,0,0,955,0.682,5,4,4,5,0.682,0,125,0.0,0.682,0.0,0.0,0.0,1000,40021136_2
40021136,2,3933815.94258436,2,OH,0,0,1205,0.6509999999999999,5,4,4,5,0.6509999999999999,0,80,0.0,0.6509999999999999,0.0,0.0,0.0,1210,40021136_2
40021136,2,3933815.94258436,3,HH,0,0,1330,5.792999999999999,30,4,4,30,5.792999999999999,0,195,0.0,5.792999999999999,0.0,0.0,0.0,1400,40021136_2
40021136,2,3933815.94258436,4,HH,0,0,1715,5.757000000000001,25,4,4,25,5.757000000000001,0,0,0.0,5.757000000000001,0.0,0.0,0.0,1740,40021136_2
40021136,4,2441527.72185597,1,HO,0,0,955,0.682,5,4,4,5,0.682,0,125,0.0,0.682,0.0,0.0,0.0,1000,40021136_4
40021136,4,2441527.72185597,2,OH,0,0,1205,0.6509999999999999,5,4,4,5,0.6509999999999999,0,30,0.0,0.6509999999999999,0.0,0.0,0.0,1210,40021136_4
40021136,4,2441527.72185597,3,HH,0,0,1240,0.857,5,4,4,5,0.857,0,385,0.0,0.857,0.0,0.0,0.0,1245,40021136_4
40021136,4,2441527.72185597,4,HH,0,0,1910,0.812,5,4,4,5,0.812,0,0,0.0,0.812,0.0,0.0,0.0,1915,40021136_4
40026375,1,1011664.55178215,1,HW,0,0,726,27.1,36,3,3,36,27.1,0,550,27.1,27.1,0.0,0.0,0.0,802,40026375_1
40026375,1,1011664.55178215,2,WH,0,0,1712,26.156,45,3,3,45,26.156,0,0,26.156,26.156,0.0,0.0,0.0,1757,40026375_1
40030933,1,281881.223958801,1,HW,0,0,630,12.683,30,3,3,30,12.683,0,630,12.683,12.683,0.0,0.0,0.0,700,40030933_1
40030933,1,281881.223958801,2,WO,0,0,1730,13.087,30,3,3,30,13.087,0,45,13.087,13.087,0.0,0.0,0.0,1800,40030933_1
40030933,1,281881.223958801,3,OH,0,0,1845,1.844,15,3,3,15,1.844,0,0,1.844,1.844,0.0,0.0,0.0,1900,40030933_1
40036458,1,1143776.54849007,1,HW,1,1,940,14.800999999999998,25,6,6,30,16.666,305,305,16.666,16.666,0.0,0.0,0.0,1015,40036458_1
40036458,1,1143776.54849007,2,WH,1,1,1515,21.055999999999997,34,6,6,57,27.39,6,28,27.39,27.39,0.0,0.0,0.0,1618,40036458_1
40036458,1,1143776.54849007,3,HH,2,1,1640,4.6739999999999995,10,6,6,21,9.602,5,29,9.602,9.602,0.0,0.0,0.0,1730,40036458_1
40036458,2,1050986.54706487,1,HH,0,0,1544,21.055999999999997,34,6,6,34,21.055999999999997,0,0,0.0,21.055999999999997,0.0,0.0,0.0,1618,40036458_2
40037495,1,282820.03950407304,1,HW,0,0,510,31.693,40,6,6,40,31.693,0,520,31.693,31.693,0.0,0.0,0.0,550,40037495_1
