,aNodes,bNodes,aNodeLat,aNodeLon,bNodeLat,bNodeLon,weight,distance,net_type,activity,minutes
4545,6175,6000,42.337568700000006,-83.0660579,42.3372945,-83.0669571,0.993868604521108,79.973625,walk,walking,0.993868604521108
4546,5287,6000,42.337268,-83.0670413,42.3372945,-83.0669571,0.09350526302707944,7.524088000000001,walk,walking,0.09350526302707944
4547,6000,5287,42.3372945,-83.0669571,42.337268,-83.0670413,0.09350526302707944,7.524088000000001,walk,walking,0.09350526302707944
4548,5998,5287,42.3372417,-83.06712490000001,42.337268,-83.0670413,0.09283293772602434,7.469988000000001,walk,walking,0.09283293772602434
4549,5287,5998,42.337268,-83.0670413,42.3372417,-83.06712490000001,0.09283293772602434,7.469988000000001,walk,walking,0.09283293772602434
4550,5661,5998,42.3366112,-83.06912709999999,42.3372417,-83.06712490000001,2.2236729342463373,178.93229,walk,walking,2.2236729342463373
4551,5998,5661,42.3372417,-83.06712490000001,42.3366112,-83.06912709999999,2.2236729342463373,178.93229,walk,walking,2.2236729342463373
4552,5975,5661,42.3364525,-83.0696309,42.3366112,-83.06912709999999,0.5595586389451576,45.026005,walk,walking,0.5595586389451576
4553,5661,5975,42.3366112,-83.06912709999999,42.3364525,-83.0696309,0.5595586389451576,45.026005,walk,walking,0.5595586389451576
4554,5176,5975,42.3364125,-83.0697579,42.3364525,-83.0696309,0.14105294095716256,11.350107000000001,walk,walking,0.14105294095716256
4555,5975,5176,42.3364525,-83.0696309,42.3364125,-83.0697579,0.14105294095716256,11.350107000000001,walk,walking,0.14105294095716256
4556,5973,5176,42.33637589999999,-83.0698743,42.3364125,-83.0697579,0.12924683410590676,10.400105,walk,walking,0.12924683410590676
4557,5176,5973,42.3364125,-83.0697579,42.33637589999999,-83.0698743,0.12924683410590676,10.400105,walk,walking,0.12924683410590676
4558,5494,5973,42.3361865,-83.0704756,42.33637589999999,-83.0698743,0.6678447313805661,53.739461999999996,walk,walking,0.6678447313805661
4559,5973,5494,42.33637589999999,-83.0698743,42.3361865,-83.0704756,0.6678447313805661,53.739461999999996,walk,walking,0.6678447313805661
4560,5696,5494,42.335911100000004,-83.0713867,42.3361865,-83.0704756,1.005764909838816,80.930885,walk,walking,1.005764909838816
4561,5494,5696,42.3361865,-83.0704756,42.335911100000004,-83.0713867,1.005764909838816,80.930885,walk,walking,1.005764909838816
4562,6538,5696,42.3357904,-83.0717713,42.335911100000004,-83.0713867,0.4269257956677893,34.353438,walk,walking,0.4269257956677893
4563,5696,6538,42.335911100000004,-83.0713867,42.3357904,-83.0717713,0.4269257956677893,34.353438,walk,walking,0.4269257956677893
4564,4837,6538,42.335759700000004,-83.0718694,42.3357904,-83.0717713,0.10884924254663404,8.758772,walk,walking,0.10884924254663404
4565,6538,4837,42.3357904,-83.0717713,42.335759700000004,-83.0718694,0.10884924254663404,8.758772,walk,walking,0.10884924254663404
4566,6536,4837,42.3357313,-83.07196,42.335759700000004,-83.0718694,0.1005528601787068,8.091187,walk,walking,0.1005528601787068
4567,4837,6536,42.335759700000004,-83.0718694,42.3357313,-83.07196,0.1005528601787068,8.091187,walk,walking,0.1005528601787068
4568,5682,6536,42.3356117,-83.07234229999999,42.3357313,-83.07196,0.4241696968943792,34.131663,walk,walking,0.4241696968943792
4569,6536,5682,42.3357313,-83.07196,42.3356117,-83.07234229999999,0.4241696968943792,34.131663,walk,walking,0.4241696968943792
4570,5685,5682,42.3356082,-83.07235379999999,42.3356117,-83.07234229999999,0.012707470143040005,1.022532,walk,walking,0.012707470143040005
4571,5682,5685,42.3356117,-83.07234229999999,42.3356082,-83.07235379999999,0.012707470143040005,1.022532,walk,walking,0.012707470143040005
4572,6534,5685,42.3354869,-83.07274129999999,42.3356082,-83.07235379999999,0.4299793704251432,34.59915,walk,walking,0.4299793704251432
4573,5685,6534,42.3356082,-83.07235379999999,42.3354869,-83.07274129999999,0.4299793704251432,34.59915,walk,walking,0.4299793704251432
4574,5195,6534,42.335458200000005,-83.072833,42.3354869,-83.07274129999999,0.10174990990095316,8.187510000000001,walk,walking,0.10174990990095316
4575,6534,5195,42.3354869,-83.07274129999999,42.335458200000005,-83.072833,0.10174990990095316,8.187510000000001,walk,walking,0.10174990990095316
4576,5673,5195,42.3353086,-83.0733135,42.335458200000005,-83.072833,0.5327389364584241,42.867903999999996,walk,walking,0.5327389364584241
4577,5195,5673,42.335458200000005,-83.072833,42.3353086,-83.0733135,0.5327389364584241,42.867903999999996,walk,walking,0.5327389364584241
4578,5217,5673,42.3350678,-83.07408649999999,42.3353086,-83.0733135,0.8571121950613294,68.969247,walk,walking,0.8571121950613294
4579,5673,5217,42.3353086,-83.0733135,42.3350678,-83.07408649999999,0.8571121950613294,68.969247,walk,walking,0.8571121950613294
4580,5816,5218,42.335037400000004,-83.0749593,42.3352742,-83.0742042,0.8381132389675272,67.44045799999999,walk,walking,0.8381132389675272
4581,5218,5816,42.3352742,-83.0742042,42.335037400000004,-83.0749593,0.8381132389675272,67.44045799999999,walk,walking,0.8381132389675272
4582,5294,5816,42.3348997,-83.0753951,42.335037400000004,-83.0749593,0.4842709557955434,38.967831,walk,walking,0.4842709557955434
4583,5816,5294,42.335037400000004,-83.0749593,42.3348997,-83.0753951,0.4842709557955434,38.967831,walk,walking,0.4842709557955434
4584,6540,5294,42.334878100000005,-83.0754675,42.3348997,-83.0753951,0.0797757465793431,6.419315,walk,walking,0.0797757465793431
4585,5294,6540,42.3348997,-83.0753951,42.334878100000005,-83.0754675,0.0797757465793431,6.419315,walk,walking,0.0797757465793431
4586,5699,6540,42.334757399999994,-83.07585340000001,42.334878100000005,-83.0754675,0.42815475909379,34.452329,walk,walking,0.42815475909379
4587,6540,5699,42.334878100000005,-83.0754675,42.334757399999994,-83.07585340000001,0.42815475909379,34.452329,walk,walking,0.42815475909379
4588,6539,5699,42.3346325,-83.07625259999999,42.334757399999994,-83.07585340000001,0.4429334012700859,35.641521999999995,walk,walking,0.4429334012700859
4589,5699,6539,42.334757399999994,-83.07585340000001,42.3346325,-83.07625259999999,0.4429334012700859,35.641521999999995,walk,walking,0.4429334012700859
4590,5065,6539,42.3346113,-83.0763205,42.3346325,-83.07625259999999,0.07531487442056993,6.0603620000000005,walk,walking,0.07531487442056993
4591,6539,5065,42.3346325,-83.07625259999999,42.3346113,-83.0763205,0.07531487442056993,6.0603620000000005,walk,walking,0.07531487442056993
4592,4972,5065,42.3344796,-83.0767415,42.3346113,-83.0763205,0.4671114369865907,37.587056,walk,walking,0.4671114369865907
4593,5065,4972,42.3346113,-83.0763205,42.3344796,-83.0767415,0.4671114369865907,37.587056,walk,walking,0.4671114369865907
4594,6503,5266,42.332944399999995,-83.0638036,42.3329755,-83.0637046,0.10991590341382182,8.844603,walk,walking,0.10991590341382182
4595,5266,6503,42.3329755,-83.0637046,42.332944399999995,-83.0638036,0.10991590341382182,8.844603,walk,walking,0.10991590341382182
4596,6502,6503,42.3327607,-83.06438680000001,42.332944399999995,-83.0638036,0.6477721798998348,52.124284,walk,walking,0.6477721798998348
4597,6503,6502,42.332944399999995,-83.0638036,42.3327607,-83.06438680000001,0.6477721798998348,52.124284,walk,walking,0.6477721798998348
4598,5288,6502,42.332738,-83.0644589,42.3327607,-83.06438680000001,0.08007736090571291,6.443585,walk,walking,0.08007736090571291
4599,6502,5288,42.3327607,-83.06438680000001,42.332738,-83.0644589,0.08007736090571291,6.443585,walk,walking,0.08007736090571291
4600,6370,5288,42.3327164,-83.0645292,42.332738,-83.0644589,0.07779234965886637,6.259717,walk,walking,0.07779234965886637
4601,5288,6370,42.332738,-83.0644589,42.3327164,-83.0645292,0.07779234965886637,6.259717,walk,walking,0.07779234965886637
4602,6303,6370,42.3324607,-83.0653759,42.3327164,-83.0645292,0.9345954863484408,75.204095,walk,walking,0.9345954863484408
4603,6370,6303,42.3327164,-83.0645292,42.3324607,-83.0653759,0.9345954863484408,75.204095,walk,walking,0.9345954863484408
4604,6470,6303,42.3323085,-83.06586490000001,42.3324607,-83.0653759,0.5421600904718704,43.625996,walk,walking,0.5421600904718704
4605,6303,6470,42.3324607,-83.0653759,42.3323085,-83.06586490000001,0.5421600904718704,43.625996,walk,walking,0.5421600904718704
4606,5289,6470,42.332282,-83.06595,42.3323085,-83.06586490000001,0.09435838293959016,7.592736,walk,walking,0.09435838293959016
4607,6470,5289,42.3323085,-83.06586490000001,42.332282,-83.06595,0.09435838293959016,7.592736,walk,walking,0.09435838293959016
4608,6363,5289,42.3322638,-83.066008,42.332282,-83.06595,0.06438485341817142,5.1808559999999995,walk,walking,0.06438485341817142
4609,5289,6363,42.332282,-83.06595,42.3322638,-83.066008,0.06438485341817142,5.1808559999999995,walk,walking,0.06438485341817142
4610,6681,6363,42.332077000000005,-83.0666022,42.3322638,-83.066008,0.6597986379509613,53.092017000000006,walk,walking,0.6597986379509613
4611,6363,6681,42.3322638,-83.066008,42.332077000000005,-83.0666022,0.6597986379509613,53.092017000000006,walk,walking,0.6597986379509613
4612,5882,6681,42.3319374,-83.0670463,42.332077000000005,-83.0666022,0.4931220624603875,39.680053,walk,walking,0.4931220624603875
4613,6681,5882,42.332077000000005,-83.0666022,42.3319374,-83.0670463,0.4931220624603875,39.680053,walk,walking,0.4931220624603875
4614,5172,5882,42.331891,-83.067194,42.3319374,-83.0670463,0.1639886537338288,13.195675,walk,walking,0.1639886537338288
4615,5882,5172,42.3319374,-83.0670463,42.331891,-83.067194,0.1639886537338288,13.195675,walk,walking,0.1639886537338288
4616,5076,5308,42.3215614,-83.0775709,42.3218743,-83.0765647,1.1155979718393876,89.768822,walk,walking,1.1155979718393876
4617,5308,5076,42.3218743,-83.0765647,42.3215614,-83.0775709,1.1155979718393876,89.768822,walk,walking,1.1155979718393876
4618,5286,5290,42.3358066,-83.0662268,42.3362916,-83.0658774,0.7595298818149055,61.117091,walk,walking,0.7595298818149055
4619,5290,5286,42.3362916,-83.0658774,42.3358066,-83.0662268,0.7595298818149055,61.117091,walk,walking,0.7595298818149055
4620,4803,5286,42.3352826,-83.0675608,42.3358066,-83.0662268,1.5435512446095916,124.20493799999998,walk,walking,1.5435512446095916
4621,5286,4803,42.3358066,-83.0662268,42.3352826,-83.0675608,1.5435512446095916,124.20493799999998,walk,walking,1.5435512446095916
4622,4801,5316,42.3336934,-83.07335,42.3329778,-83.0729407,1.0739294990492998,86.415885,walk,walking,1.0739294990492998
4623,5316,4801,42.3329778,-83.0729407,42.3336934,-83.07335,1.0739294990492998,86.415885,walk,walking,1.0739294990492998
4624,4984,5321,42.327457,-83.0794197,42.3275882,-83.07936720000001,0.18912186362111172,15.218069,walk,walking,0.18912186362111172
4625,5321,4984,42.3275882,-83.07936720000001,42.327457,-83.0794197,0.18912186362111172,15.218069,walk,walking,0.18912186362111172
4626,6737,4984,42.3273476,-83.07950500000001,42.327457,-83.0794197,0.17454443436439784,14.045067000000001,walk,walking,0.17454443436439784
4627,4984,6737,42.327457,-83.0794197,42.3273476,-83.07950500000001,0.17454443436439784,14.045067000000001,walk,walking,0.17454443436439784
4628,4852,6737,42.326686200000005,-83.0800694,42.3273476,-83.07950500000001,1.0809612636235977,86.98170999999999,walk,walking,1.0809612636235977
4629,6737,4852,42.3273476,-83.07950500000001,42.326686200000005,-83.0800694,1.0809612636235977,86.98170999999999,walk,walking,1.0809612636235977
4630,5321,5301,42.3275882,-83.07936720000001,42.3284945,-83.0789891,1.3109741136117914,105.490154,walk,walking,1.3109741136117914
4631,5301,5321,42.3284945,-83.0789891,42.3275882,-83.07936720000001,1.3109741136117914,105.490154,walk,walking,1.3109741136117914
4632,5967,5174,42.33502360000001,-83.0689619,42.334936400000004,-83.068912,0.13087372463245805,10.531016000000001,walk,walking,0.13087372463245805
4633,5174,5967,42.334936400000004,-83.068912,42.33502360000001,-83.0689619,0.13087372463245805,10.531016000000001,walk,walking,0.13087372463245805
4634,5970,5967,42.3356133,-83.0692996,42.33502360000001,-83.0689619,0.8851456249145613,71.225013,walk,walking,0.8851456249145613
4635,5967,5970,42.33502360000001,-83.0689619,42.3356133,-83.0692996,0.8851456249145613,71.225013,walk,walking,0.8851456249145613
4636,5175,5970,42.3356619,-83.069328,42.3356133,-83.0692996,0.07317743919867771,5.888369,walk,walking,0.07317743919867771
4637,5970,5175,42.3356133,-83.0692996,42.3356619,-83.069328,0.07317743919867771,5.888369,walk,walking,0.07317743919867771
4638,5972,5175,42.3357156,-83.06935809999999,42.3356619,-83.069328,0.08034677569686953,6.465264,walk,walking,0.08034677569686953
4639,5175,5972,42.3356619,-83.069328,42.3357156,-83.06935809999999,0.08034677569686953,6.465264,walk,walking,0.08034677569686953
4640,5976,5972,42.3363649,-83.06972990000001,42.3357156,-83.06935809999999,0.9745918575316588,78.422483,walk,walking,0.9745918575316588
4641,5972,5976,42.3357156,-83.06935809999999,42.3363649,-83.06972990000001,0.9745918575316588,78.422483,walk,walking,0.9745918575316588
4642,5176,5976,42.3364125,-83.0697579,42.3363649,-83.06972990000001,0.07174650477835634,5.773226,walk,walking,0.07174650477835634
4643,5976,5176,42.3363649,-83.06972990000001,42.3364125,-83.0697579,0.07174650477835634,5.773226,walk,walking,0.07174650477835634
4644,5974,5176,42.3364679,-83.0697889,42.3364125,-83.0697579,0.082869536580213,6.6682630000000005,walk,walking,0.082869536580213
4645,5176,5974,42.3364125,-83.0697579,42.3364679,-83.0697889,0.082869536580213,6.6682630000000005,walk,walking,0.082869536580213
4646,5388,5974,42.3365457,-83.06983340000001,42.3364679,-83.0697889,0.11675704325996995,9.395089,walk,walking,0.11675704325996995
4647,5974,5388,42.3364679,-83.0697889,42.3365457,-83.06983340000001,0.11675704325996995,9.395089,walk,walking,0.11675704325996995
4648,5387,5388,42.337019899999994,-83.07010490000002,42.3365457,-83.06983340000001,0.7117536257099183,57.272679000000004,walk,walking,0.7117536257099183
4649,5388,5387,42.3365457,-83.06983340000001,42.337019899999994,-83.07010490000002,0.7117536257099183,57.272679000000004,walk,walking,0.7117536257099183
4650,6581,5387,42.3371165,-83.0701602,42.337019899999994,-83.07010490000002,0.14498925025165596,11.66685,walk,walking,0.14498925025165596
4651,5387,6581,42.337019899999994,-83.07010490000002,42.3371165,-83.0701602,0.14498925025165596,11.66685,walk,walking,0.14498925025165596
4652,4863,6581,42.3371719,-83.07019190000001,42.3371165,-83.0701602,0.08314540122037607,6.690461,walk,walking,0.08314540122037607
4653,6581,4863,42.3371165,-83.0701602,42.3371719,-83.07019190000001,0.08314540122037607,6.690461,walk,walking,0.08314540122037607
4654,6583,4863,42.3372208,-83.07021999999999,42.3371719,-83.07019190000001,0.07343764524587719,5.909307,walk,walking,0.07343764524587719
4655,4863,6583,42.3371719,-83.07019190000001,42.3372208,-83.07021999999999,0.07343764524587719,5.909307,walk,walking,0.07343764524587719
4656,6003,6583,42.3378706,-83.070592,42.3372208,-83.07021999999999,0.9753044353585942,78.479822,walk,walking,0.9753044353585942
4657,6583,6003,42.3372208,-83.07021999999999,42.3378706,-83.070592,0.9753044353585942,78.479822,walk,walking,0.9753044353585942
4658,5177,6003,42.337922,-83.07062140000001,42.3378706,-83.070592,0.07713753464153007,6.207026,walk,walking,0.07713753464153007
4659,6003,5177,42.3378706,-83.070592,42.337922,-83.07062140000001,0.07713753464153007,6.207026,walk,walking,0.07713753464153007
4660,6005,5177,42.3379803,-83.0706548,42.337922,-83.07062140000001,0.08751377583357152,7.041971,walk,walking,0.08751377583357152
4661,5177,6005,42.337922,-83.07062140000001,42.3379803,-83.0706548,0.08751377583357152,7.041971,walk,walking,0.08751377583357152
4662,5178,6005,42.3386766,-83.0710535,42.3379803,-83.0706548,1.0451273689835583,84.098264,walk,walking,1.0451273689835583
4663,6005,5178,42.3379803,-83.0706548,42.3386766,-83.0710535,1.0451273689835583,84.098264,walk,walking,1.0451273689835583
4664,5068,5178,42.339432,-83.071486,42.3386766,-83.0710535,1.1338167323250523,91.234831,walk,walking,1.1338167323250523
4665,5178,5068,42.3386766,-83.0710535,42.339432,-83.071486,1.1338167323250523,91.234831,walk,walking,1.1338167323250523
4666,6006,5068,42.340131899999996,-83.0718868,42.339432,-83.071486,1.0505425826736423,84.53401,walk,walking,1.0505425826736423
4667,5068,6006,42.339432,-83.071486,42.340131899999996,-83.0718868,1.0505425826736423,84.53401,walk,walking,1.0505425826736423
4668,5179,6006,42.3401875,-83.07191879999999,42.340131899999996,-83.0718868,0.08351899536455938,6.720523,walk,walking,0.08351899536455938
4669,6006,5179,42.340131899999996,-83.0718868,42.3401875,-83.07191879999999,0.08351899536455938,6.720523,walk,walking,0.08351899536455938
4670,6008,5179,42.3402318,-83.07194399999999,42.3401875,-83.07191879999999,0.0664268333602595,5.345168,walk,walking,0.0664268333602595
4671,5179,6008,42.3401875,-83.07191879999999,42.3402318,-83.07194399999999,0.0664268333602595,5.345168,walk,walking,0.0664268333602595
4672,6013,6008,42.3408842,-83.07231759999999,42.3402318,-83.07194399999999,0.9792441497756844,78.796839,walk,walking,0.9792441497756844
4673,6008,6013,42.3402318,-83.07194399999999,42.3408842,-83.07231759999999,0.9792441497756844,78.796839,walk,walking,0.9792441497756844
4674,5129,6013,42.3409416,-83.0723504,42.3408842,-83.07231759999999,0.08612859930157704,6.930510000000001,walk,walking,0.08612859930157704
4675,6013,5129,42.3408842,-83.07231759999999,42.3409416,-83.0723504,0.08612859930157704,6.930510000000001,walk,walking,0.08612859930157704
4676,6011,5129,42.34099439999999,-83.0723807,42.3409416,-83.0723504,0.07927749263673309,6.379222,walk,walking,0.07927749263673309
4677,5129,6011,42.3409416,-83.0723504,42.34099439999999,-83.0723807,0.07927749263673309,6.379222,walk,walking,0.07927749263673309
4678,5756,6011,42.3416323,-83.0727459,42.34099439999999,-83.0723807,0.9574396584935441,77.04229699999999,walk,walking,0.9574396584935441
4679,6011,5756,42.34099439999999,-83.0723807,42.3416323,-83.0727459,0.9574396584935441,77.04229699999999,walk,walking,0.9574396584935441
4680,5180,5756,42.3417045,-83.0727873,42.3416323,-83.0727459,0.108392645432289,8.722031,walk,walking,0.108392645432289
4681,5756,5180,42.3416323,-83.0727459,42.3417045,-83.0727873,0.108392645432289,8.722031,walk,walking,0.108392645432289
4682,5326,5325,42.33476160000001,-83.0688119,42.3340235,-83.0684095,1.0999839810108492,88.512411,walk,walking,1.0999839810108492
4683,5325,5326,42.3340235,-83.0684095,42.33476160000001,-83.0688119,1.0999839810108492,88.512411,walk,walking,1.0999839810108492
4684,4943,5327,42.332033100000004,-83.07686629999999,42.3328057,-83.0773103,1.1603107485055986,93.366725,walk,walking,1.1603107485055986
4685,5327,4943,42.3328057,-83.0773103,42.332033100000004,-83.07686629999999,1.1603107485055986,93.366725,walk,walking,1.1603107485055986
4686,6405,4906,42.323888000000004,-83.0749215,42.3239148,-83.0748348,0.0960373196465632,7.727835000000001,walk,walking,0.0960373196465632
4687,4906,6405,42.3239148,-83.0748348,42.323888000000004,-83.0749215,0.0960373196465632,7.727835000000001,walk,walking,0.0960373196465632
4688,5425,6405,42.3237602,-83.0753335,42.323888000000004,-83.0749215,0.4566096909292008,36.742012,walk,walking,0.4566096909292008
4689,6405,5425,42.323888000000004,-83.0749215,42.3237602,-83.0753335,0.4566096909292008,36.742012,walk,walking,0.4566096909292008
4690,6407,5425,42.3236361,-83.075734,42.3237602,-83.0753335,0.4437943131967142,35.710797,walk,walking,0.4437943131967142
4691,5425,6407,42.3237602,-83.0753335,42.3236361,-83.075734,0.4437943131967142,35.710797,walk,walking,0.4437943131967142
4692,5361,6407,42.3236049,-83.0758344,42.3236361,-83.075734,0.11130145276945833,8.956094,walk,walking,0.11130145276945833
4693,6407,5361,42.3236361,-83.075734,42.3236049,-83.0758344,0.11130145276945833,8.956094,walk,walking,0.11130145276945833
4694,5813,5253,42.3314717,-83.0849437,42.3314755,-83.08423420000001,0.7250221332968796,58.34035600000001,walk,walking,0.7250221332968796
4695,5253,5813,42.3314755,-83.08423420000001,42.3314717,-83.0849437,0.7250221332968796,58.34035600000001,walk,walking,0.7250221332968796
4696,5466,5338,42.3395946,-83.0766493,42.338857399999995,-83.0762266,1.1067461692370786,89.05654399999999,walk,walking,1.1067461692370786
4697,5338,5466,42.338857399999995,-83.0762266,42.3395946,-83.0766493,1.1067461692370786,89.05654399999999,walk,walking,1.1067461692370786
4698,5748,5466,42.3402867,-83.0770457,42.3395946,-83.0766493,1.038861023773721,83.59403,walk,walking,1.038861023773721
4699,5466,5748,42.3395946,-83.0766493,42.3402867,-83.0770457,1.038861023773721,83.59403,walk,walking,1.038861023773721
4700,5451,5748,42.3403575,-83.07708620000001,42.3402867,-83.0770457,0.1062524637429008,8.549817,walk,walking,0.1062524637429008
4701,5748,5451,42.3402867,-83.0770457,42.3403575,-83.07708620000001,0.1062524637429008,8.549817,walk,walking,0.1062524637429008
4702,6047,5222,42.3340075,-83.07489559999999,42.3339469,-83.07486290000001,0.09018315582785492,7.256767999999999,walk,walking,0.09018315582785492
4703,5222,6047,42.3339469,-83.07486290000001,42.3340075,-83.07489559999999,0.09018315582785492,7.256767999999999,walk,walking,0.09018315582785492
4704,5294,6047,42.3348997,-83.0753951,42.3340075,-83.07489559999999,1.3346939739272,107.39882,walk,walking,1.3346939739272
4705,6047,5294,42.3340075,-83.07489559999999,42.3348997,-83.0753951,1.3346939739272,107.39882,walk,walking,1.3346939739272
4706,6541,5294,42.33495,-83.0754233,42.3348997,-83.0753951,0.07526204531049996,6.0561110000000005,walk,walking,0.07526204531049996
4707,5294,6541,42.3348997,-83.0753951,42.33495,-83.0754233,0.07526204531049996,6.0561110000000005,walk,walking,0.07526204531049996
4708,6542,6541,42.3361435,-83.0760984,42.33495,-83.0754233,1.7881360806293258,143.885946,walk,walking,1.7881360806293258
4709,6541,6542,42.33495,-83.0754233,42.3361435,-83.0760984,1.7881360806293258,143.885946,walk,walking,1.7881360806293258
4710,5240,6542,42.3361955,-83.0761264,42.3361435,-83.0760984,0.07736204903873638,6.225092,walk,walking,0.07736204903873638
4711,6542,5240,42.3361435,-83.0760984,42.3361955,-83.0761264,0.07736204903873638,6.225092,walk,walking,0.07736204903873638
4712,5654,5240,42.3365705,-83.07634759999999,42.3361955,-83.0761264,0.5654794014937801,45.502431,walk,walking,0.5654794014937801
4713,5240,5654,42.3361955,-83.0761264,42.3365705,-83.07634759999999,0.5654794014937801,45.502431,walk,walking,0.5654794014937801
4714,5655,5654,42.3373235,-83.076775,42.3365705,-83.07634759999999,1.128741869337741,90.826472,walk,walking,1.128741869337741
4715,5654,5655,42.3365705,-83.07634759999999,42.3373235,-83.076775,1.128741869337741,90.826472,walk,walking,1.128741869337741
4716,5071,5655,42.3377019,-83.07700679999999,42.3373235,-83.076775,0.5741709769222166,46.201816,walk,walking,0.5741709769222166
4717,5655,5071,42.3373235,-83.076775,42.3377019,-83.07700679999999,0.5741709769222166,46.201816,walk,walking,0.5741709769222166
4718,5270,4882,42.3295336,-83.07796429999999,42.3296429,-83.0780462,0.17271309978003407,13.897704999999998,walk,walking,0.17271309978003407
4719,4882,5270,42.3296429,-83.0780462,42.3295336,-83.07796429999999,0.17271309978003407,13.897704999999998,walk,walking,0.17271309978003407
4720,6140,5270,42.3295014,-83.0778181,42.3295336,-83.07796429999999,0.15588828960940512,12.543863,walk,walking,0.15588828960940512
4721,5270,6140,42.3295336,-83.07796429999999,42.3295014,-83.0778181,0.15588828960940512,12.543863,walk,walking,0.15588828960940512
4722,4815,6140,42.3292647,-83.0766839,42.3295014,-83.0778181,1.2043165769818682,96.907742,walk,walking,1.2043165769818682
4723,6140,4815,42.3295014,-83.0778181,42.3292647,-83.0766839,1.2043165769818682,96.907742,walk,walking,1.2043165769818682
4724,6666,5238,42.3390403,-83.0666834,42.339113,-83.06672859999999,0.110594181465694,8.899182000000001,walk,walking,0.110594181465694
4725,5238,6666,42.339113,-83.06672859999999,42.3390403,-83.0666834,0.110594181465694,8.899182000000001,walk,walking,0.110594181465694
4726,5309,6666,42.338749799999995,-83.06649540000001,42.3390403,-83.0666834,0.4451249207749761,35.817867,walk,walking,0.4451249207749761
4727,6666,5309,42.3390403,-83.0666834,42.338749799999995,-83.06649540000001,0.4451249207749761,35.817867,walk,walking,0.4451249207749761
4728,5239,5238,42.3387695,-83.0679056,42.339113,-83.06672859999999,1.2929148097978052,104.036976,walk,walking,1.2929148097978052
4729,5238,5239,42.339113,-83.06672859999999,42.3387695,-83.0679056,1.2929148097978052,104.036976,walk,walking,1.2929148097978052
4730,5663,5239,42.3381251,-83.0699705,42.3387695,-83.0679056,2.290107348353984,184.278068,walk,walking,2.290107348353984
4731,5239,5663,42.3387695,-83.0679056,42.3381251,-83.0699705,2.290107348353984,184.278068,walk,walking,2.290107348353984
4732,6004,5663,42.3379637,-83.07048780000001,42.3381251,-83.0699705,0.5737031329613381,46.16417,walk,walking,0.5737031329613381
4733,5663,6004,42.3381251,-83.0699705,42.3379637,-83.07048780000001,0.5737031329613381,46.16417,walk,walking,0.5737031329613381
4734,5177,6004,42.337922,-83.07062140000001,42.3379637,-83.07048780000001,0.14817579877465295,11.923262,walk,walking,0.14817579877465295
4735,6004,5177,42.3379637,-83.07048780000001,42.337922,-83.07062140000001,0.14817579877465295,11.923262,walk,walking,0.14817579877465295
4736,5689,5178,42.338480700000005,-83.07167790000001,42.3386766,-83.0710535,0.6930598630494489,55.768448,walk,walking,0.6930598630494489
4737,5178,5689,42.3386766,-83.0710535,42.338480700000005,-83.07167790000001,0.6930598630494489,55.768448,walk,walking,0.6930598630494489
4738,5688,5689,42.338454299999995,-83.07176190000001,42.338480700000005,-83.07167790000001,0.09326161034958433,7.504482,walk,walking,0.09326161034958433
4739,5689,5688,42.338480700000005,-83.07167790000001,42.338454299999995,-83.07176190000001,0.09326161034958433,7.504482,walk,walking,0.09326161034958433
4740,5693,5688,42.33817,-83.07266800000001,42.338454299999995,-83.07176190000001,1.0057498974734984,80.929677,walk,walking,1.0057498974734984
4741,5688,5693,42.338454299999995,-83.07176190000001,42.33817,-83.07266800000001,1.0057498974734984,80.929677,walk,walking,1.0057498974734984
4742,4840,5693,42.3380153,-83.0731609,42.33817,-83.07266800000001,0.5471342910758448,44.026255,walk,walking,0.5471342910758448
4743,5693,4840,42.33817,-83.07266800000001,42.3380153,-83.0731609,0.5471342910758448,44.026255,walk,walking,0.5471342910758448
4744,5679,4840,42.33787279999999,-83.0736165,42.3380153,-83.0731609,0.5054651347757466,40.673263,walk,walking,0.5054651347757466
4745,4840,5679,42.3380153,-83.0731609,42.33787279999999,-83.0736165,0.5054651347757466,40.673263,walk,walking,0.5054651347757466
4746,5197,5679,42.337713799999996,-83.0741245,42.33787279999999,-83.0736165,0.5636610287447029,45.356111999999996,walk,walking,0.5636610287447029
4747,5679,5197,42.33787279999999,-83.0736165,42.337713799999996,-83.0741245,0.5636610287447029,45.356111999999996,walk,walking,0.5636610287447029
4748,6623,5197,42.337689000000005,-83.074205,42.337713799999996,-83.0741245,0.08910847925236431,7.170292,walk,walking,0.08910847925236431
4749,5197,6623,42.337713799999996,-83.0741245,42.337689000000005,-83.074205,0.08910847925236431,7.170292,walk,walking,0.08910847925236431
4750,5674,6623,42.3375662,-83.07460329999999,42.337689000000005,-83.074205,0.4409436539202407,35.481413,walk,walking,0.4409436539202407
4751,6623,5674,42.337689000000005,-83.074205,42.3375662,-83.07460329999999,0.4409436539202407,35.481413,walk,walking,0.4409436539202407
4752,5431,5337,42.3277287,-83.0570443,42.327742,-83.0570134,0.036538804727403784,2.940168,walk,walking,0.036538804727403784
4753,5337,5431,42.327742,-83.0570134,42.3277287,-83.0570443,0.036538804727403784,2.940168,walk,walking,0.036538804727403784
4754,6245,5431,42.3276637,-83.05719470000001,42.3277287,-83.0570443,0.17803029813463905,14.325564000000002,walk,walking,0.17803029813463905
