,aNode_bNode,aNodes,bNodes,aNodeLat,aNodeLon,bNodeLat,bNodeLon,type,name,speed,ref,osmid,oneway,distance,activity,minutes
1206,4692210747_4692210745,4692210747,4692210745,42.3342411,-83.0859039,42.334295000000004,-83.08573179999999,service,[],[],[],71964033,[],15.363601235708469,driving,0.030739498270725227
1207,4692210745_855418511,4692210745,855418511,42.334295000000004,-83.08573179999999,42.3340857,-83.085608,service,[],[],[],71964033,[],25.400625113857608,driving,0.05082157885925892
1208,855418511_4692210748,855418511,4692210748,42.3340857,-83.085608,42.3340338,-83.08578440000001,service,[],[],[],71964033,[],15.606102284608701,driving,0.0312246944469962
1209,4692210748_7058969066,4692210748,7058969066,42.3340338,-83.08578440000001,42.3338513,-83.0863997,service,[],[],[],71964033,[],54.496226396380614,driving,0.10903606721964909
1210,7058969066_7058969065,7058969066,7058969065,42.3338513,-83.0863997,42.3338235,-83.0864722,service,[],[],[],71964033,[],6.713450960256706,driving,0.01343227483044559
1211,7058969065_4691680332,7058969065,4691680332,42.3338235,-83.0864722,42.3337881,-83.0864993,service,[],[],[],71964033,[],4.522901480316919,driving,0.009049422729725727
1212,4691680332_62933150,4691680332,62933150,42.3337881,-83.0864993,42.333724,-83.0865567,service,[],[],[],71964033,[],8.547765664723782,driving,0.017102372278358906
1213,855418532_855428828,855418532,855428828,42.334067299999994,-83.0850363,42.333645700000005,-83.0847936,service,[],[],[],71964035,[],50.94805393772321,driving,0.10193688262849782
1214,855428828_4692211065,855428828,4692211065,42.333645700000005,-83.0847936,42.3335388,-83.08473690000001,service,[],[],[],71964035,[],12.767798489603308,driving,0.025545815305328748
1215,4692211065_4691680325,4692211065,4691680325,42.3335388,-83.08473690000001,42.333492299999996,-83.0847122,service,[],[],[],71964035,[],5.554903861408884,driving,0.011114253424187443
1216,4691680325_62933139,4691680325,62933139,42.333492299999996,-83.0847122,42.333411600000005,-83.0846858,service,[],[],[],71964035,[],9.232098810897494,driving,0.018471586256297506
1217,4692210780_4692210779,4692210780,4692210779,42.336224200000004,-83.0873296,42.3360609,-83.0872537,service,[],[],[],71964048,[],19.19996941777739,driving,0.03841530495753779
1218,4692210779_855418851,4692210779,855418851,42.3360609,-83.0872537,42.3361273,-83.0869897,service,[],[],[],71964048,[],22.921461481528134,driving,0.045861267470044285
1219,855418851_855418861,855418851,855418861,42.3361273,-83.0869897,42.336298799999994,-83.0870953,service,[],[],[],71964048,[],20.952390904553507,driving,0.041921550429278726
1220,855418861_4692210780,855418861,4692210780,42.336298799999994,-83.0870953,42.336224200000004,-83.0873296,service,[],[],[],71964048,[],20.96899354798949,driving,0.04195476900358042
1221,4692210780_4692210783,4692210780,4692210783,42.336224200000004,-83.0873296,42.3361904,-83.0874351,service,[],[],[],71964048,[],9.451102199987334,driving,0.018909768307297587
1222,4692210783_4692210786,4692210783,4692210786,42.3361904,-83.0874351,42.336058799999996,-83.0878455,service,[],[],[],71964048,[],36.77042504985892,driving,0.07357027821100225
1223,4692210786_4692210784,4692210786,4692210784,42.336058799999996,-83.0878455,42.336040600000004,-83.0879024,service,[],[],[],71964048,[],5.096028271139576,driving,0.010196134996277664
1224,4692210784_855418701,4692210784,855418701,42.336040600000004,-83.0879024,42.3360131,-83.08798840000001,service,[],[],[],71964048,[],7.701910310988603,driving,0.015409984615823534
1225,1131839062_4662236378,1131839062,4662236378,42.337019899999994,-83.07010490000002,42.337065,-83.06996629999999,service,[],[],[],97784924,[],12.447145064204285,driving,0.024904251829140227
1226,4662236378_1131839100,4662236378,1131839100,42.337065,-83.06996629999999,42.3370933,-83.0698794,service,[],[],[],97784924,[],7.805190026358655,driving,0.015616626703398669
1227,1131839100_1131839098,1131839100,1131839098,42.3370933,-83.0698794,42.3372178,-83.06948,service,[],[],[],97784924,[],35.628133701074745,driving,0.07128478131467536
1228,1131839098_1131839082,1131839098,1131839082,42.3372178,-83.06948,42.337274900000004,-83.06929699999999,service,[],[],[],97784924,[],16.32674456676813,driving,0.03266655575583859
1229,1131839082_1131839076,1131839082,1131839076,42.337274900000004,-83.06929699999999,42.3374107,-83.0688614,service,[],[],[],97784924,[],38.85790907072387,driving,0.07774691690821102
1230,1131839076_1131839117,1131839076,1131839117,42.3374107,-83.0688614,42.337235299999996,-83.06875699999999,service,[],[],[],97784924,[],21.30787018759189,driving,0.04263279349258081
1231,1131839112_4662236379,1131839112,4662236379,42.3365457,-83.06983340000001,42.33658870000001,-83.0696986,service,[],[],[],97784931,[],12.067593874768605,driving,0.024144845687812333
1232,4662236379_1131839147,4662236379,1131839147,42.33658870000001,-83.0696986,42.3366201,-83.06960009999999,service,[],[],[],97784931,[],8.817024914755924,driving,0.017641106272020656
1233,1131839147_1131839136,1131839147,1131839136,42.3366201,-83.06960009999999,42.3367317,-83.06923409999999,service,[],[],[],97784931,[],32.542402055380386,driving,0.06511084845014083
1234,1131839098_1131839136,1131839098,1131839136,42.3372178,-83.06948,42.3367317,-83.06923409999999,service,[],[],[],97784934,yes,57.707165170637396,driving,0.11546051454709362
1235,1217711180_1217711020,1217711180,1217711020,42.322278999999995,-83.0758998,42.3222491,-83.0759257,service,[],[],[],105748031,[],3.9481557225571797,driving,0.007899471233607803
1236,1217711020_1217711023,1217711020,1217711023,42.3222491,-83.0759257,42.322207399999996,-83.0759552,service,[],[],[],105748031,[],5.232814517985284,driving,0.01046981696275567
1237,1217711023_1217711413,1217711023,1217711413,42.322207399999996,-83.0759552,42.3221757,-83.0759767,service,[],[],[],105748031,[],3.9432479370978264,driving,0.007889651734889608
1238,1217711413_1217711308,1217711413,1217711308,42.3221757,-83.0759767,42.322134000000005,-83.0759847,service,[],[],[],105748031,[],4.683243111790347,driving,0.009370234317307616
1239,1217711594_3733836526,1217711594,3733836526,42.325383,-83.0797382,42.325548600000005,-83.07920390000001,service,[],[],[],105748032,[],47.62832359300098,driving,0.09529476509203877
1240,3733836526_1217710885,3733836526,1217710885,42.325548600000005,-83.07920390000001,42.3256375,-83.078917,service,[],[],[],105748032,[],25.57374842954923,driving,0.051167964044716345
1241,1217710885_1217711091,1217710885,1217711091,42.3256375,-83.078917,42.325695,-83.07873149999999,service,[],[],[],105748032,[],16.535988031888298,driving,0.03308521014783573
1242,1217710856_5908281419,1217710856,5908281419,42.325893900000004,-83.0765437,42.325837799999995,-83.0765118,service,[],[],[],105748036,[],6.766867189922029,driving,0.01353915003986
1243,5908281419_1217711552,5908281419,1217711552,42.325837799999995,-83.0765118,42.3258248,-83.0765044,service,[],[],[],105748036,[],1.5683298666121903,driving,0.0031379148991840544
1244,1217711552_1217711265,1217711552,1217711265,42.3258248,-83.0765044,42.3253415,-83.0762304,service,[],[],[],105748036,[],58.27040172385896,driving,0.11658743842308715
1245,1217711265_5908281413,1217711265,5908281413,42.3253415,-83.0762304,42.323795200000006,-83.07535329999999,service,[],[],[],105748036,[],186.4486091448453,driving,0.3730464368644364
1246,5908281413_1217711511,5908281413,1217711511,42.323795200000006,-83.07535329999999,42.3237602,-83.0753335,service,[],[],[],105748036,[],4.21853259855502,driving,0.008440441373659504
1247,1217711511_1217710786,1217711511,1217710786,42.3237602,-83.0753335,42.3227338,-83.07475140000001,service,[],[],[],105748043,[],123.75771243501212,driving,0.24761447065828757
1248,1217710786_1217711313,1217710786,1217711313,42.3227338,-83.07475140000001,42.32218889999999,-83.07444240000001,service,[],[],[],105748043,[],65.70030334431333,driving,0.13145318796381217
1249,1217711313_1217711343,1217711313,1217711343,42.32218889999999,-83.07444240000001,42.322113,-83.07468709999999,service,[],[],[],105748043,[],21.816410783628804,driving,0.04365028167992958
1250,1217710989_1217710885,1217710989,1217710885,42.32567120000001,-83.0789353,42.3256375,-83.078917,service,[],[],[],105748044,[],4.037989338789875,driving,0.00807921036172444
1251,1217711313_1217711588,1217711313,1217711588,42.32218889999999,-83.07444240000001,42.3222589,-83.07421670000001,service,[],[],[],105748045,[],20.122145263623622,driving,0.04026039468512129
1252,1217710910_1217710813,1217710910,1217710813,42.32594279999999,-83.0783106,42.325905799999994,-83.07843359999998,service,[],[],[],105748046,[],10.916695836081123,driving,0.021842128523571674
1253,1217710786_6439984495,1217710786,6439984495,42.3227338,-83.07475140000001,42.3226091,-83.0751529,service,[],[],[],105748047,[],35.80285759084408,driving,0.07163436892925985
1254,6439984495_1217711087,6439984495,1217711087,42.3226091,-83.0751529,42.3225785,-83.0752522,service,[],[],[],105748047,[],8.844513808078801,driving,0.017696106058581035
1255,1217710845_5908347175,1217710845,5908347175,42.3220911,-83.0761261,42.322121200000005,-83.0760268,service,[],[],[],105748048,[],8.823332747885383,driving,0.01765372698656539
1256,5908347175_1217711308,5908347175,1217711308,42.322121200000005,-83.0760268,42.322134000000005,-83.0759847,service,[],[],[],105748048,[],3.7424366311545194,driving,0.0074878684096729075
1257,1217711308_1217710797,1217711308,1217710797,42.322134000000005,-83.0759847,42.32211220000001,-83.07592840000001,service,[],[],[],105748048,[],5.224994577888327,driving,0.010454170824106296
1258,1217710797_1217711448,1217710797,1217711448,42.32211220000001,-83.07592840000001,42.3220924,-83.07587480000001,service,[],[],[],105748048,[],4.926074958530792,driving,0.009856092354003186
1259,1217711448_1217711322,1217711448,1217711322,42.3220924,-83.07587480000001,42.3220924,-83.07581309999999,service,[],[],[],105748048,[],5.072626243274174,driving,0.01014931221143292
1260,1217711322_1217711264,1217711322,1217711264,42.3220924,-83.07581309999999,42.3221083,-83.07575940000001,service,[],[],[],105748048,[],4.7557605912840515,driving,0.0095153273134935
1261,1217711264_1217711278,1217711264,1217711278,42.3221083,-83.07575940000001,42.3221479,-83.07572459999999,service,[],[],[],105748048,[],5.251178275526644,driving,0.010506559174723176
1262,1217711278_1217711358,1217711278,1217711358,42.3221479,-83.07572459999999,42.3222054,-83.07571920000001,service,[],[],[],105748048,[],6.4091031661009525,driving,0.012823335666468491
1263,1217711358_1217710848,1217711358,1217710848,42.3222054,-83.07571920000001,42.322251,-83.07576479999999,service,[],[],[],105748048,[],6.305918488475567,driving,0.01261688373044331
1264,1217710848_1217711185,1217710848,1217711185,42.322251,-83.07576479999999,42.3222729,-83.0758265,service,[],[],[],105748048,[],5.626850439994066,driving,0.011258204161652793
1265,1217711185_1217711180,1217711185,1217711180,42.3222729,-83.0758265,42.322278999999995,-83.0758998,service,[],[],[],105748048,[],6.064347521573818,driving,0.012133548462532649
1266,1217711180_1217710877,1217711180,1217710877,42.322278999999995,-83.0758998,42.322323100000006,-83.07592070000001,service,[],[],[],105748048,[],5.19602774469577,driving,0.010396213974981533
1267,1217711381_1217711084,1217711381,1217711084,42.3248352,-83.07975359999999,42.324883,-83.0798046,service,[],[],[],105748055,[],6.769757100258921,driving,0.013544932173387198
1268,1217711184_1217710783,1217711184,1217710783,42.3246159,-83.07930309999999,42.324717799999995,-83.0789745,service,[],[],[],105748065,[],29.294560327889968,driving,0.05861256568205275
1269,1217710783_1217711106,1217710783,1217711106,42.324717799999995,-83.0789745,42.3246823,-83.07895440000001,service,[],[],[],105748065,[],4.279332018094428,driving,0.008562088871737551
1270,1217711202_1217710940,1217711202,1217710940,42.3252193,-83.0795094,42.3251835,-83.079625,service,[],[],[],105748067,[],10.303558328707927,driving,0.02061536280253687
1271,5802705181_1217960340,5802705181,1217960340,42.327648700000005,-83.0569722,42.3277287,-83.0570443,service,[],[],[],105774904,[],10.689361326979773,driving,0.02138727756498554
1272,859431098_62673017,859431098,62673017,42.339259600000005,-83.0810055,42.33915089999999,-83.0809433,tertiary,14th Street,30 mph,[],120437571,yes,13.123601580980685,driving,0.026257706244459153
1273,62913639_3324296780,62913639,3324296780,42.331392,-83.071784,42.3315445,-83.07186879999999,tertiary,Rosa Parks Boulevard,35 mph,[],120946353,yes,18.334086481626716,driving,0.03668284610169411
1274,3324296780_62913642,3324296780,62913642,42.3315445,-83.07186879999999,42.331793,-83.071999,tertiary,Rosa Parks Boulevard,35 mph,[],120946353,yes,29.632270313355516,driving,0.05928825592908266
1275,62913642_3752254070,62913642,3752254070,42.331793,-83.071999,42.331807899999994,-83.0720077,tertiary,Rosa Parks Boulevard,35 mph,[],120946353,yes,1.8045628101171856,driving,0.0036105698481736404
1276,3752254070_4691680187,3752254070,4691680187,42.331807899999994,-83.0720077,42.332047700000004,-83.07213780000001,tertiary,Rosa Parks Boulevard,35 mph,[],120946353,yes,28.729225898046323,driving,0.05748144437384218
1277,4691680187_62886114,4691680187,62886114,42.332047700000004,-83.07213780000001,42.332101200000004,-83.0721697,tertiary,Rosa Parks Boulevard,35 mph,[],120946353,yes,6.501215258558557,driving,0.013007633570545333
1278,62886114_4691680182,62886114,4691680182,42.332101200000004,-83.0721697,42.332165,-83.07220600000001,tertiary,Rosa Parks Boulevard,35 mph,[],120946353,yes,7.696224959806828,driving,0.015398609363358998
1279,4691680182_62913644,4691680182,62913644,42.332165,-83.07220600000001,42.3322765,-83.0722763,tertiary,Rosa Parks Boulevard,35 mph,[],120946353,yes,13.678817277222507,driving,0.027368581987239907
1280,62913644_6990997045,62913644,6990997045,42.3322765,-83.0722763,42.3323718,-83.07234820000001,tertiary,Rosa Parks Boulevard,35 mph,[],120946353,yes,12.133625309208579,driving,0.02427696140297835
1281,6990997045_62913646,6990997045,62913646,42.3323718,-83.07234820000001,42.332476,-83.072443,tertiary,Rosa Parks Boulevard,35 mph,[],120946353,yes,13.963255746916694,driving,0.02793768656846077
1282,62913646_5917093169,62913646,5917093169,42.332476,-83.072443,42.3327466,-83.0727447,tertiary,Rosa Parks Boulevard,35 mph,[],120946353,yes,38.99237305812097,driving,0.07801595249724083
1283,5917093169_62913595,5917093169,62913595,42.3327466,-83.0727447,42.3327944,-83.07279799999999,tertiary,Rosa Parks Boulevard,35 mph,[],120946353,yes,6.888113267750849,driving,0.013781739231194174
1284,62795417_62795411,62795417,62795411,42.336419,-83.09095400000001,42.3359293,-83.0905368,motorway,Edward J Jeffries Freeway,55 mph,I 96,120946369,yes,64.35051774853741,driving,0.1287525365116795
1285,62795411_62552286,62795411,62552286,42.3359293,-83.0905368,42.3358282,-83.09044300000001,motorway,Edward J Jeffries Freeway,55 mph,I 96,120946369,yes,13.631676127605662,driving,0.02727426195999532
1286,62557206_62564082,62557206,62564082,42.3341331,-83.08784150000001,42.334421999999996,-83.08828000000001,motorway_link,[],[],[],120946376,yes,48.281841550011215,driving,0.09660232402963428
1287,62564082_62564080,62564082,62564080,42.334421999999996,-83.08828000000001,42.335563799999996,-83.0897928,motorway_link,[],[],[],120946376,yes,177.7131498340009,driving,0.3555685270788333
1288,62811085_6991479747,62811085,6991479747,42.3338691,-83.073424,42.3338417,-83.0735142,tertiary,West Fisher Freeway,30 mph,[],120946377,yes,8.015934275408213,driving,0.016038283864362173
1289,6991479747_62549220,6991479747,62549220,42.3338417,-83.0735142,42.3337875,-83.07369270000001,tertiary,West Fisher Freeway,30 mph,[],120946377,yes,15.862062248952148,driving,0.031736819225594536
1290,62549220_3755299264,62549220,3755299264,42.3337875,-83.07369270000001,42.333637200000005,-83.07417020000001,tertiary,West Fisher Freeway,30 mph,[],120946404,yes,42.660073503784865,driving,0.08535428872305895
1291,3755299264_62811088,3755299264,62811088,42.333637200000005,-83.07417020000001,42.333467399999996,-83.07470179999999,tertiary,West Fisher Freeway,30 mph,[],120946404,yes,47.60181862286822,driving,0.09524173393931216
1292,62811088_62811091,62811088,62811091,42.333467399999996,-83.07470179999999,42.3333799,-83.0749844,tertiary,West Fisher Freeway,30 mph,[],120946404,yes,25.184882787133702,driving,0.050389921542884554
1293,62811091_62811092,62811091,62811092,42.3333799,-83.0749844,42.33326470000001,-83.0753992,tertiary,West Fisher Freeway,30 mph,[],120946404,yes,36.423259899316385,driving,0.07287567006665943
1294,62811092_62688698,62811092,62688698,42.33326470000001,-83.0753992,42.3331344,-83.0759803,tertiary,West Fisher Freeway,30 mph,[],120946404,yes,49.915377168408355,driving,0.09987070261786385
1295,62688698_62811094,62688698,62811094,42.3331344,-83.0759803,42.333069,-83.076379,tertiary,West Fisher Freeway,30 mph,[],120946404,yes,33.57025816604861,driving,0.06716738328541139
1296,62811094_3755258301,62811094,3755258301,42.333069,-83.076379,42.333023600000004,-83.0766531,tertiary,West Fisher Freeway,30 mph,[],120946404,yes,23.089657689314826,driving,0.046197794496428225
1297,3755258301_62811097,3755258301,62811097,42.333023600000004,-83.0766531,42.33300560000001,-83.07684379999999,tertiary,West Fisher Freeway,30 mph,[],120946404,yes,15.802820379344649,driving,0.031618288073918865
1298,62811097_62811100,62811097,62811100,42.33300560000001,-83.07684379999999,42.332969,-83.077214,tertiary,West Fisher Freeway,30 mph,[],120946404,yes,30.701421096595816,driving,0.06142741315845501
1299,62811100_4608468615,62811100,4608468615,42.332969,-83.077214,42.3329665,-83.077267,tertiary,West Fisher Freeway,30 mph,[],120946404,yes,4.365467964609902,driving,0.008734429701100244
1300,4608468615_62673009,4608468615,62673009,42.3329665,-83.077267,42.3329602,-83.0773987,tertiary,West Fisher Freeway,30 mph,[],120946404,yes,10.848402413819311,driving,0.021705487022447602
1301,62557238_6991466169,62557238,6991466169,42.3336934,-83.07335,42.333755,-83.07338399999999,tertiary,Rosa Parks Boulevard,25 mph,[],120946407,yes,7.397828777047505,driving,0.014801578185369157
1302,6991466169_62811085,6991466169,62811085,42.333755,-83.07338399999999,42.3338691,-83.073424,tertiary,Rosa Parks Boulevard,25 mph,[],120946407,yes,13.106460949251082,driving,0.026223411263007364
1303,62554511_4687472641,62554511,4687472641,42.3312818,-83.084855,42.33159379999999,-83.0844276,motorway,North Fisher Freeway,55 mph,I 75,124433676,yes,49.37543175722808,driving,0.09879037966632269
1304,4687472641_4687472644,4687472641,4687472644,42.33159379999999,-83.0844276,42.331793100000006,-83.0840561,motorway,North Fisher Freeway,55 mph,I 75,124433676,yes,37.731743132058156,driving,0.07549368373761135
1305,4687472644_4687472649,4687472644,4687472649,42.331793100000006,-83.0840561,42.331918,-83.0837758,motorway,North Fisher Freeway,55 mph,I 75,124433676,yes,26.903087816048146,driving,0.0538277067147822
1306,4687472649_4687472648,4687472649,4687472648,42.331918,-83.0837758,42.332029999999996,-83.0834687,motorway,North Fisher Freeway,55 mph,I 75,124433676,yes,28.148903450881864,driving,0.05632033503577804
1307,4687472648_62838819,4687472648,62838819,42.332029999999996,-83.0834687,42.332118799999996,-83.0831632,motorway,North Fisher Freeway,55 mph,I 75,124433676,yes,26.983992404449285,driving,0.053989580641155034
1308,62838819_62838821,62838819,62838821,42.332118799999996,-83.0831632,42.3321748,-83.08292900000001,motorway,North Fisher Freeway,55 mph,I 75,124433676,yes,20.233530728154616,driving,0.04048325475821252
1309,62838821_62838824,62838821,62838824,42.3321748,-83.08292900000001,42.33224179999999,-83.0825769,motorway,North Fisher Freeway,55 mph,I 75,124433676,yes,29.88648471479576,driving,0.05979688818486546
1310,62838824_62838826,62838824,62838826,42.33224179999999,-83.0825769,42.3322619,-83.0823719,motorway,North Fisher Freeway,55 mph,I 75,124433676,yes,16.998794625771975,driving,0.03401119372903556
1311,62838826_62838828,62838826,62838828,42.3322619,-83.0823719,42.3322868,-83.08214240000001,motorway,North Fisher Freeway,55 mph,I 75,124433676,yes,19.067239163361872,driving,0.03814973822201255
1312,62838828_62838831,62838828,62838831,42.3322868,-83.08214240000001,42.3322939,-83.0818915,motorway,North Fisher Freeway,55 mph,I 75,124433676,yes,20.63934514369405,driving,0.04129520837073639
1313,62838831_62838833,62838831,62838833,42.3322939,-83.0818915,42.3322999,-83.08166740000001,motorway,North Fisher Freeway,55 mph,I 75,124433676,yes,18.433328079584935,driving,0.03688140872265894
1314,62838833_62838835,62838833,62838835,42.3322999,-83.08166740000001,42.3322928,-83.0809003,motorway,North Fisher Freeway,55 mph,I 75,124433676,yes,63.06135154417219,driving,0.12617317235728728
1315,62838835_62838837,62838835,62838837,42.3322928,-83.0809003,42.332303,-83.0801561,motorway,North Fisher Freeway,55 mph,I 75,124433676,yes,61.18451760943196,driving,0.12241800241983185
1316,62838837_6993694738,62838837,6993694738,42.332303,-83.0801561,42.3323156,-83.07918959999999,motorway,North Fisher Freeway,55 mph,I 75,124433676,yes,79.45963119060256,driving,0.15898285552341448
1317,6993694738_62552335,6993694738,62552335,42.3323156,-83.07918959999999,42.332335,-83.07887990000002,motorway,North Fisher Freeway,55 mph,I 75,124433676,yes,25.548879105656177,driving,0.051118205493509754
1318,62564118_4687461650,62564118,4687461650,42.332745,-83.07996999999999,42.3329005,-83.0813847,motorway,South Fisher Freeway,55 mph,I 75,124433679,yes,117.56726764672476,driving,0.23522862674414716
1319,4687461650_4687461649,4687461650,4687461649,42.3329005,-83.0813847,42.3329273,-83.0817052,motorway,South Fisher Freeway,55 mph,I 75,124433679,yes,26.513177609630127,driving,0.05304757424895984
1320,4687461649_63025318,4687461649,63025318,42.3329273,-83.0817052,42.332938899999995,-83.081986,motorway,South Fisher Freeway,55 mph,I 75,124433679,yes,23.117827308231313,driving,0.046254156278974216
1321,63025318_63025316,63025318,63025316,42.332938899999995,-83.081986,42.332934,-83.08224770000001,motorway,South Fisher Freeway,55 mph,I 75,124433679,yes,21.518689391871266,driving,0.04305460062399213
1322,63025316_4687461656,63025316,4687461656,42.332934,-83.08224770000001,42.3329233,-83.0824542,motorway,South Fisher Freeway,55 mph,I 75,124433679,yes,17.015988716586765,driving,0.03404559567144211
1323,4687461656_63025314,4687461656,63025314,42.3329233,-83.0824542,42.3329039,-83.082663,motorway,South Fisher Freeway,55 mph,I 75,124433679,yes,17.298437880349724,driving,0.034610720048718936
1324,63025314_4687461657,63025314,4687461657,42.3329039,-83.082663,42.3328718,-83.082937,motorway,South Fisher Freeway,55 mph,I 75,124433679,yes,22.80394683142933,driving,0.04562614412050686
1325,4687461657_63025312,4687461657,63025312,42.3328718,-83.082937,42.332823,-83.083188,motorway,South Fisher Freeway,55 mph,I 75,124433679,yes,21.333910641950702,driving,0.0426848952419982
1326,63025312_4687461653,63025312,4687461653,42.332823,-83.083188,42.332784499999995,-83.0833849,motorway,South Fisher Freeway,55 mph,I 75,124433679,yes,16.741845341625655,driving,0.033497089519058935
1327,4687461653_63025309,4687461653,63025309,42.332784499999995,-83.0833849,42.332732,-83.083573,motorway,South Fisher Freeway,55 mph,I 75,124433679,yes,16.527234696870014,driving,0.03306769647232896
1328,63025309_63025307,63025309,63025307,42.332732,-83.083573,42.3326703,-83.0837807,motorway,South Fisher Freeway,55 mph,I 75,124433679,yes,18.399956565193573,driving,0.036814638985981536
1329,63025307_63025305,63025307,63025305,42.3326703,-83.0837807,42.3325982,-83.0839941,motorway,South Fisher Freeway,55 mph,I 75,124433679,yes,19.286852539686933,driving,0.03858914073566813
1330,63025305_6993719011,63025305,6993719011,42.3325982,-83.0839941,42.332527299999995,-83.0841804,motorway,South Fisher Freeway,55 mph,I 75,124433679,yes,17.224146987717344,driving,0.034462078806957466
1331,6993719011_63025304,6993719011,63025304,42.332527299999995,-83.0841804,42.3324504,-83.08435859999999,motorway,South Fisher Freeway,55 mph,I 75,124433679,yes,16.961334044868924,driving,0.03393624258677255
1332,63025304_63025302,63025304,63025302,42.3324504,-83.08435859999999,42.332336700000006,-83.08458900000001,motorway,South Fisher Freeway,55 mph,I 75,124433679,yes,22.77127658496156,driving,0.045560777480915485
1333,63025302_4696286847,63025302,4696286847,42.332336700000006,-83.08458900000001,42.332221399999995,-83.0847958,motorway,South Fisher Freeway,55 mph,I 75,124433679,yes,21.291883628155123,driving,0.04260080757934198
1334,4696286847_6993719010,4696286847,6993719010,42.332221399999995,-83.0847958,42.3320724,-83.08503909999999,motorway,South Fisher Freeway,55 mph,I 75,124433679,yes,25.97079900659143,driving,0.05196238296636941
1335,6993719010_62558820,6993719010,62558820,42.3320724,-83.08503909999999,42.3319523,-83.0852069,motorway,South Fisher Freeway,55 mph,I 75,124433679,yes,19.198976552198804,driving,0.038413318431770316
1336,62558820_4696286846,62558820,4696286846,42.3319523,-83.0852069,42.3317792,-83.08542750000001,motorway,South Fisher Freeway,55 mph,I 75,124433679,yes,26.444459614156532,driving,0.05291008326161771
1337,4696286846_6993719009,4696286846,6993719009,42.3317792,-83.08542750000001,42.3316575,-83.0855598,motorway,South Fisher Freeway,55 mph,I 75,124433679,yes,17.360833098322786,driving,0.034735560420813896
1338,6993719009_62811165,6993719009,62811165,42.3316575,-83.0855598,42.331527799999996,-83.085723,motorway,South Fisher Freeway,55 mph,I 75,124433679,yes,19.696837207707947,driving,0.03940943819069217
1339,62552335_6993694739,62552335,6993694739,42.332335,-83.07887990000002,42.3323485,-83.07777390000001,motorway,Fisher Freeway,55 mph,I 75,124433683,yes,90.92666473606928,driving,0.1819260999121034
1340,6993694739_62838839,6993694739,62838839,42.3323485,-83.07777390000001,42.3323611,-83.07723399999999,motorway,Fisher Freeway,55 mph,I 75,124433683,yes,44.40240408417982,driving,0.08884034430608208
1341,62838839_62838842,62838839,62838842,42.3323611,-83.07723399999999,42.332383,-83.0767514,motorway,Fisher Freeway,55 mph,I 75,124433683,yes,39.74484054065124,driving,0.07952148967717335
1342,62838842_62838844,62838842,62838844,42.332383,-83.0767514,42.332402,-83.076491,motorway,Fisher Freeway,55 mph,I 75,124433683,yes,21.509125415151487,driving,0.0430354650163095
1343,62838844_62838846,62838844,62838846,42.332402,-83.076491,42.33243,-83.07625,motorway,Fisher Freeway,55 mph,I 75,124433683,yes,20.053577688809717,driving,0.04012320465948323
1344,62838846_62688669,62838846,62688669,42.33243,-83.07625,42.33246,-83.076051,motorway,Fisher Freeway,55 mph,I 75,124433683,yes,16.694637963534298,driving,0.03340263698186134
1345,62688669_62838848,62688669,62838848,42.33246,-83.076051,42.33249,-83.075851,motorway,Fisher Freeway,55 mph,I 75,124433683,yes,16.775181454529886,driving,0.033563788424429544
1346,62838848_62838850,62838848,62838850,42.33249,-83.075851,42.332522,-83.075688,motorway,Fisher Freeway,55 mph,I 75,124433683,yes,13.863146670851645,driving,0.0277373882970221
1347,62838850_62838852,62838850,62838852,42.332522,-83.075688,42.332568,-83.075459,motorway,Fisher Freeway,55 mph,I 75,124433683,yes,19.506522010818685,driving,0.0390286554838309
1348,62838852_62838855,62838852,62838855,42.332568,-83.075459,42.332654,-83.0751,motorway,Fisher Freeway,55 mph,I 75,124433683,yes,31.020764623766514,driving,0.06206635578984897
1349,62838855_62838856,62838855,62838856,42.332654,-83.0751,42.332757,-83.074725,motorway,Fisher Freeway,55 mph,I 75,124433683,yes,32.88411528618935,driving,0.06579454839173539
1350,62838856_62838859,62838856,62838859,42.332757,-83.074725,42.332938,-83.07414200000001,motorway,Fisher Freeway,55 mph,I 75,124433683,yes,51.97749573752406,driving,0.10399659011109255
1351,62838859_62838862,62838859,62838862,42.332938,-83.07414200000001,42.3332743,-83.0730701,motorway,Fisher Freeway,55 mph,I 75,124433683,yes,95.71715307673159,driving,0.19151091051767025
1352,62838862_62838863,62838862,62838863,42.3332743,-83.0730701,42.333428999999995,-83.072553,motorway,Fisher Freeway,55 mph,I 75,124433683,yes,45.854292743688745,driving,0.09174528360081781
1353,62838863_62838865,62838863,62838865,42.333428999999995,-83.072553,42.33363,-83.071809,motorway,Fisher Freeway,55 mph,I 75,124433683,yes,65.11245451965185,driving,0.1302770198472426
1354,62838865_62838867,62838865,62838867,42.33363,-83.071809,42.333707000000004,-83.071502,motorway,Fisher Freeway,55 mph,I 75,124433683,yes,26.64810643507376,driving,0.05331753988610196
1355,62838867_2416511392,62838867,2416511392,42.333707000000004,-83.071502,42.333878000000006,-83.0706333,motorway,Fisher Freeway,55 mph,I 75,124433683,yes,73.89458416183386,driving,0.1478483076467264
1356,2416511392_2416511391,2416511392,2416511391,42.333878000000006,-83.0706333,42.3347166,-83.0668491,motorway,Fisher Freeway,55 mph,I 75,124433683,yes,324.7315243367073,driving,0.6497229378485541
