id,lon,lat,osm_id,id
10377749,9.8923168,53.4760902,10377749,289
10377754,9.8919475,53.4771519,10377754,290
10377755,9.8918104,53.4761321,10377755,291
10377764,9.9232665,53.4673599,10377764,292
10377765,9.9271634,53.4685056,10377765,293
10676489,9.9035361,53.4432318,10676489,294
10676511,9.9044763,53.4418893,10676511,295
10676545,9.9051362,53.4400944,10676545,296
10676566,9.9024479,53.4404243,10676566,297
10676594,9.9028938,53.4433404,10676594,298
10676602,9.9018365,53.4431295,10676602,299
10676605,9.9049818,53.4401292,10676605,300
10676606,9.9019036,53.4431391,10676606,301
10685720,9.8837938,53.4783515,10685720,302
10686016,9.8817885,53.4782119,10686016,303
10686017,9.8793532,53.4779087,10686017,304
10686031,9.874109,53.4743797,10686031,305
10686037,9.8749705,53.4726253,10686037,306
10686043,9.8764547,53.4720087,10686043,307
10686045,9.8750303,53.4773422,10686045,308
10686047,9.8702405,53.4764999,10686047,309
10686272,9.8596455,53.471382,10686272,310
10686273,9.8579415,53.4715257,10686273,311
10686276,9.8684501,53.4762546,10686276,312
10686277,9.8638528,53.4768369,10686277,313
10686279,9.8607874,53.476787,10686279,314
10686280,9.8623755,53.4767538,10686280,315
10686285,9.8577001,53.476565,10686285,316
10686288,9.8579363,53.4751317,10686288,317
10686787,9.8576959,53.4744857,10686787,318
10686795,9.8500252,53.4727335,10686795,319
10686801,9.8465268,53.4728108,10686801,320
10686807,9.8400832,53.4723483,10686807,321
10686825,9.8132406,53.4687263,10686825,322
10686832,9.8095902,53.4674861,10686832,323
10686836,9.8011887,53.4646322,10686836,324
10686837,9.80327,53.4653328,10686837,325
10687214,9.8918521,53.4764425,10687214,326
10687224,9.8306723,53.4674504,10687224,327
10687228,9.8265964,53.4710403,10687228,328
10689671,9.8989058,53.4714117,10689671,329
10689673,9.8975294,53.4715841,10689673,330
10689674,9.891227,53.4798192,10689674,331
10689675,9.8906737,53.4809007,10689675,332
10689676,9.891522,53.4787987,10689676,333
10689680,9.8924885,53.4799253,10689680,334
10689692,9.8945252,53.4774894,10689692,335
10690097,9.8581948,53.4723558,10690097,336
10690098,9.8593563,53.4724917,10690098,337
10690101,9.8633998,53.4725774,10690101,338
10690251,9.8916881,53.4784422,10690251,339
10691231,9.9819923,53.4635941,10691231,340
10691233,9.9819701,53.4614555,10691233,341
10691237,9.9834797,53.460066,10691237,342
10691242,9.9842643,53.4573119,10691242,343
10691243,9.9852154,53.4567247,10691243,344
10691246,9.9818439,53.4632965,10691246,345
10691380,9.8991487,53.4796849,10691380,346
10691382,9.9001267,53.4825108,10691382,347
10691383,9.9012776,53.4843393,10691383,348
10691389,9.9102859,53.4956679,10691389,349
10692011,9.9109852,53.4993085,10692011,350
10692027,9.912151,53.5135439,10692027,351
10692033,9.9208279,53.5154012,10692033,352
10692034,9.9241288,53.5161067,10692034,353
10692037,9.9270239,53.5173089,10692037,354
10692038,9.9274545,53.5183238,10692038,355
10692044,9.9240702,53.520811,10692044,356
10695180,9.9760661,53.5274804,10695180,357
10695182,9.9773809,53.5275745,10695182,358
10695188,10.0089629,53.5232812,10695188,359
10695189,10.0098832,53.5231362,10695189,360
10695194,10.0207825,53.5315696,10695194,361
10695213,10.0271955,53.533633,10695213,362
10695381,10.0272073,53.5333355,10695381,363
10695382,10.0289542,53.5352678,10695382,364
10695384,10.0317346,53.5396494,10695384,365
10695385,10.0330224,53.5410266,10695385,366
10695386,10.0320122,53.543309,10695386,367
10695527,10.035431,53.5751353,10695527,368
10695530,10.0465737,53.5829262,10695530,369
10695537,10.071466,53.6069629,10695537,370
10695541,10.0774791,53.6168467,10695541,371
10695885,10.1255175,53.6297812,10695885,372
10695887,10.1274177,53.6289648,10695887,373
10695888,10.1254183,53.6304367,10695888,374
10695889,10.1328613,53.6296222,10695889,375
10695899,10.1383562,53.6265639,10695899,376
10695911,9.8745227,53.4806298,10695911,377
10695917,9.8807957,53.4812099,10695917,378
10695921,9.8843132,53.481087,10695921,379
10696181,9.8634375,53.4715099,10696181,380
10773875,9.8948538,53.4430829,10773875,381
10773876,9.8970056,53.4430685,10773876,382
10773877,9.8962655,53.4408553,10773877,383
10773881,9.8929276,53.43843,10773881,384
10773883,9.8907988,53.4431115,10773883,385
10773884,9.8901406,53.4410445,10773884,386
10773885,9.8902159,53.4409271,10773885,387
10773886,9.8886426,53.4719461,10773886,388
10773892,9.8886765,53.4678543,10773892,389
10773893,9.8893098,53.4670389,10773893,390
10773894,9.8905579,53.4654612,10773894,391
10773896,9.8918446,53.4629187,10773896,392
10773899,9.8922452,53.4614413,10773899,393
10773902,9.8920528,53.4599283,10773902,394
10773911,9.8935718,53.4551443,10773911,395
10773913,9.894862,53.4556466,10773913,396
10773924,9.8972539,53.448345,10773924,397
10773925,9.8974149,53.4473163,10773925,398
10773927,9.897657,53.4470156,10773927,399
10773936,9.9020157,53.4461488,10773936,400
10773939,9.903206,53.4430662,10773939,401
10774000,9.8750198,53.4756559,10774000,402
10774371,9.8931442,53.4717882,10774371,403
10774493,9.8812096,53.4720809,10774493,404
10775268,9.8919133,53.4533033,10775268,405
10775272,9.8920946,53.4608112,10775272,406
10775303,9.901359,53.4718813,10775303,407
10777230,9.8753998,53.4725892,10777230,408
10777235,9.8549163,53.4724198,10777235,409
10777237,9.8538373,53.47354,10777237,410
10778078,9.9198809,53.4118444,10778078,411
10797292,9.8544273,53.4697409,10797292,412
10797301,9.8633217,53.4699378,10797301,413
10797333,9.8738122,53.4741939,10797333,414
10855032,9.9803858,53.4636792,10855032,415
10855033,9.9806498,53.4640641,10855033,416
10855036,9.9822286,53.4639527,10855036,417
10855052,9.8837953,53.4721183,10855052,418
10855053,9.8838454,53.4701204,10855053,419
10855058,9.8799462,53.4680405,10855058,420
10855059,9.8797927,53.4679773,10855059,421
10855078,9.8860505,53.4671473,10855078,422
10855082,9.8852492,53.4666005,10855082,423
10855084,9.8830219,53.4643557,10855084,424
10855089,9.8802252,53.4616681,10855089,425
10855098,9.8876912,53.4645495,10855098,426
10855103,9.889959,53.4662201,10855103,427
10855111,9.8886377,53.471548,10855111,428
10855113,9.8925194,53.4718065,10855113,429
10864650,9.8562263,53.4728918,10864650,430
10864656,9.8680488,53.472612,10864656,431
10864658,9.868301,53.471651,10864658,432
10864672,9.8748699,53.4697193,10864672,433
10864679,9.8749003,53.4695836,10864679,434
10864680,9.8545402,53.4684463,10864680,435
10864683,9.8551188,53.4671746,10864683,436
10864684,9.8551408,53.463702,10864684,437
10864697,9.8587789,53.4640264,10864697,438
10864698,9.858389,53.4643558,10864698,439
10864700,9.8593495,53.4648857,10864700,440
10864704,9.8602381,53.4643521,10864704,441
10864738,9.8657788,53.4654052,10864738,442
11205650,9.8631815,53.476814,11205650,443
11205652,9.8636793,53.4843648,11205652,444
11205661,9.8750395,53.4810233,11205661,445
11205666,9.8859198,53.4813917,11205666,446
11205675,9.8897991,53.4797148,11205675,447
11206074,10.0158608,53.5518547,11206074,448
11206076,10.0239244,53.5465357,11206076,449
11206316,10.0232914,53.5429863,11206316,450
11206317,10.0249307,53.5426315,11206317,451
11206916,10.0178862,53.5491038,11206916,452
11206918,10.0145505,53.5481288,11206918,453
11206920,10.0259832,53.5513503,11206920,454
11206923,10.0175494,53.5495425,11206923,455
11297133,9.8842066,53.4806366,11297133,456
11297135,9.8828716,53.4811503,11297135,457
11297137,9.8867761,53.4813009,11297137,458
11297141,9.8897352,53.4816744,11297141,459
11297142,9.8898184,53.4809945,11297142,460
11297144,9.8897909,53.4819709,11297144,461
11297149,9.8865313,53.4825503,11297149,462
11297150,9.8862708,53.4820489,11297150,463
11297153,9.8859908,53.4817707,11297153,464
11297154,9.8832345,53.4820836,11297154,465
11297157,9.8847377,53.4827776,11297157,466
11297182,9.9456774,53.4710315,11297182,467
11297183,9.9495631,53.4627335,11297183,468
11297184,9.9563009,53.4640085,11297184,469
11297187,9.9569547,53.4603072,11297187,470
11297188,9.9566564,53.4593446,11297188,471
11297193,9.9549556,53.4565018,11297193,472
11297196,9.9553673,53.4559331,11297196,473
11297199,9.9571772,53.4544868,11297199,474
11297200,9.9590582,53.4553257,11297200,475
11297203,9.9600966,53.4568002,11297203,476
11518277,9.8850319,53.474097,11518277,477
11518278,9.8849951,53.4733639,11518278,478
11518279,9.8852289,53.4733569,11518279,479
11518280,9.8852932,53.4740861,11518280,480
11979767,9.9013846,53.4793521,11979767,481
11979773,9.9046604,53.4821018,11979773,482
11979774,9.9113302,53.4818483,11979774,483
11979780,9.9132849,53.48063,11979780,484
11979786,9.9167307,53.4813694,11979786,485
12109813,9.9094628,53.4778732,12109813,486
12109823,9.9070525,53.4819039,12109823,487
12109825,9.9073215,53.4826939,12109825,488
12134870,9.9007588,53.4738676,12134870,489
12134874,9.9034271,53.4731447,12134874,490
12217094,9.92602,53.470681,12217094,491
12217095,9.9272693,53.4704613,12217095,492
12217283,9.911675,53.4819328,12217283,493
12258716,9.862992,53.4675412,12258716,494
12258725,9.8589933,53.4652474,12258725,495
12258728,9.8547383,53.4677302,12258728,496
12258741,9.8641242,53.469056,12258741,497
12702811,9.8682606,53.474368,12702811,498
12702815,9.8389353,53.4760832,12702815,499
12702821,9.9064142,53.4395436,12702821,500
13328423,9.9184796,53.4808737,13328423,501
13328445,9.9651902,53.4717178,13328445,502
13328447,9.9756329,53.4668924,13328447,503
13328448,9.979395,53.4650228,13328448,504
13328450,9.988749,53.4572229,13328450,505
13328457,10.0108893,53.4631288,13328457,506
13328458,10.0056474,53.4628354,13328458,507
13328466,10.0252094,53.4625656,13328466,508
13328627,10.0232039,53.4805423,13328627,509
13328628,10.0227589,53.4792983,13328628,510
13328630,10.0227699,53.4759337,13328630,511
13328631,10.0233978,53.4730174,13328631,512
13329562,10.0632687,53.5091574,13329562,513
